bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
59,33,0.559322033898305,59.0,3.1500000000000004,0.05338983050847458,2.5669999999999997,0.04350847457627118,-6.59,1.994915254237288,0.656837563213828,0.1447105810431186,-0.006941672025138179,0.3728813559322034,0.07490934207585728,0.1,top_10,3.0,False,Hard,
26,10,0.38461538461538464,26.0,1.4699999999999998,0.05653846153846153,1.1206,0.0431,-6.1,3.039615384615385,0.5018630931775617,0.10409317600314091,0.002954622845896879,0.5,0.041549562103000974,0.02,,5.0,False,Grass,
27,9,0.3333333333333333,27.0,1.53,0.05666666666666667,1.1393999999999997,0.04219999999999999,-6.5,3.943703703703704,0.430787521673793,0.099198197444416,-0.014271908816340946,0.37037037037037035,0.038283711858178505,0.03,,10.0,False,Grass,
74,43,0.581081081081081,74.0,3.7700000000000014,0.05094594594594597,3.0746000000000007,0.041548648648648656,-7.379999999999998,1.9171621621621622,0.66917564394436,0.13408938410762525,-0.007403190552716918,0.36486486486486486,0.07308955659575034,0.075,top_10,3.0,False,Hard,
153,80,0.5228758169934641,153.0,7.780000000000002,0.050849673202614395,6.1644,0.04029019607843137,-9.759999999999998,2.4218954248366016,0.5892674662125442,0.10036166076017124,-0.007947981290900762,0.4117647058823529,0.0488953856290882,0.01,top_10,5.0,True,Hard,
169,65,0.38461538461538464,169.0,8.719999999999999,0.05159763313609467,6.4655999999999985,0.03825798816568046,-22.700000000000003,3.4890532544378705,0.48255193186951273,0.12164410301354048,-0.013397549650991377,0.378698224852071,0.05242139333789928,0.1,,10.0,False,,
186,84,0.45161290322580644,186.0,9.059999999999999,0.04870967741935483,6.838800000000006,0.036767741935483905,-20.7,2.972956989247312,0.5265875352206557,0.0986253948923919,-0.01059720796005161,0.40860215053763443,0.046503365612253614,0.03,,10.0,False,Hard,
17,6,0.35294117647058826,17.0,0.8599999999999994,0.050588235294117614,0.6227999999999998,0.036635294117647044,-5.1,3.293529411764706,0.4806850626402241,0.13571776600062524,-0.008937123706884775,0.35294117647058826,0.051876614138728586,0.05,top_10,5.0,False,Grass,
268,129,0.48134328358208955,268.0,12.6,0.04701492537313433,9.568000000000003,0.035701492537313445,-19.22,2.894402985074627,0.5643351808526509,0.10210475124499505,-0.009199920783461565,0.3917910447761194,0.05218129893807808,0.02,top_10,10.0,False,,
86,38,0.4418604651162791,86.0,4.100000000000003,0.0476744186046512,3.0579999999999994,0.035558139534883716,-9.32,2.8343023255813957,0.5278468938254317,0.1292180044115113,-0.01390498207580184,0.3488372093023256,0.05569832393000145,0.1,top_10,5.0,True,Hard,
162,86,0.5308641975308642,162.0,7.340000000000002,0.04530864197530865,5.673199999999996,0.035019753086419726,-9.16,2.3856790123456793,0.6041882862895425,0.10730743755878484,-0.008098278322371344,0.3950617283950617,0.055203420684164145,0.02,top_10,5.0,False,Hard,
147,72,0.4897959183673469,147.0,6.430000000000003,0.043741496598639476,4.801399999999999,0.0326625850340136,-10.5,2.693333333333333,0.5584734372144861,0.10308718505267032,-0.010282512840621752,0.40816326530612246,0.048423948317773344,0.02,top_10,10.0,True,Hard,
84,50,0.5952380952380952,84.0,3.4299999999999997,0.04083333333333333,2.6813999999999996,0.031921428571428566,-7.979999999999999,1.865595238095238,0.6776387914382751,0.12756617607966123,-0.006352006465954373,0.39285714285714285,0.06964361807348893,0.05,top_10,3.0,False,Hard,
105,65,0.6190476190476191,105.0,3.860000000000003,0.03676190476190479,2.9827999999999997,0.028407619047619046,-7.250000000000001,1.7825714285714287,0.6963150282427859,0.1161334471344176,-0.005194491349855782,0.4095238095238095,0.0663176077764744,0.03,top_10,3.0,False,Hard,
