tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2019-06-24,2019-06-28,Eastbourne,SF,Grass,3,Taylor Fritz,Kyle Edmund,player1,other,0.393618331846834,2.62,2.56,selected,average_proxy,200.0,2.5876,0.0234375,0.3640776699029127,1.0483460559796436,0.029540661943921298,0.031280029438705115,0.018526795486867753,0.004827165036837209,,True,True,1.0,1.62,1.5876000000000001
2019-07-01,2019-07-01,Wimbledon,R128,Grass,5,Vasek Pospisil,Felix Auger Aliassime,player2,other,0.10318413088309863,10.0,10.14,selected,average_proxy,200.0,9.82,-0.013806706114398493,0.09584086799276674,1.0433962264150942,0.007343262890331895,0.03184130883098635,0.013268165272028676,0.0008844808008607319,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-01,Wimbledon,R128,Grass,5,Thomas Fabbiano,Stefanos Tsitsipas,player1,top_10,0.17742830839340315,6.5,6.98,selected,average_proxy,200.0,6.39,-0.06876790830945567,0.14586070959264127,1.0547470547470548,0.031567598800761876,0.15328400455712055,0.13376689063384606,0.0069674547525963885,,True,True,1.0,5.5,5.39
2019-07-01,2019-07-01,Wimbledon,R128,Grass,5,Jozef Kovalik,Robin Haase,player1,other,0.24926905151627005,4.33,3.99,selected,average_proxy,200.0,4.2634,0.08521303258145352,0.2198198198198198,1.0506190133646311,0.02944923169645025,0.07933499306544933,0.06273367423446574,0.005956080560469169,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-01,Wimbledon,R128,Grass,5,Peter Gojowczyk,Roberto Bautista Agut,player1,other,0.09900681272460936,11.0,9.92,selected,average_proxy,200.0,10.8,0.1088709677419355,0.08713692946058092,1.0432900432900432,0.011869883264028436,0.08907493997070293,0.06927357742578111,0.0022268734992675733,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-01,Wimbledon,R128,Grass,5,Jiri Vesely,Alexander Zverev,player1,top_10,0.46943358049642914,4.33,4.37,selected,average_proxy,200.0,4.2634,-0.009153318077803174,0.2198198198198198,1.0506190133646311,0.24961376067660934,1.032647403549538,1.0013831270884759,0.07752608134756292,,True,True,1.0,3.33,3.2634
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Sam Querrey,Dominic Thiem,player2,top_10,0.7709810620467528,2.3,2.23,selected,average_proxy,200.0,2.274,0.03139013452914785,0.411764705882353,1.0559006211180124,0.3592163561643998,0.7732564427075312,0.7532109350943158,0.14870316205914064,,True,True,1.0,1.2999999999999998,1.274
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Frances Tiafoe,Fabio Fognini,player2,top_10,0.5440941411235496,2.1,2.07,selected,average_proxy,200.0,2.0780000000000003,0.01449275362318847,0.450261780104712,1.0575858250276855,0.09383236101883757,0.14259769635945418,0.13062762525473626,0.0324085673544214,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Federico Delbonis,Daniel Evans,player2,other,0.12923562467479988,8.0,8.98,selected,average_proxy,200.0,7.859999999999999,-0.10913140311804015,0.11894273127753305,1.0509259259259258,0.010292893397266828,0.03388499739839901,0.015792009943926932,0.0012101784785142503,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,James Ward,Nikoloz Basilashvili,player1,other,0.44698213581841917,2.37,2.34,selected,average_proxy,200.0,2.3426,0.012820512820512997,0.398477157360406,1.058883603429278,0.04850497845801316,0.05934766188965346,0.047100351368228766,0.010829865308330923,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Yuichi Sugita,Rafael Nadal,player2,top_10,0.0620448161953846,17.0,13.52,selected,average_proxy,200.0,16.68,0.2573964497041421,0.05660377358490567,1.0392156862745097,0.005441042610478931,0.0547618753215382,0.03490753413901515,0.0008556543018990344,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Thiago Monteiro,Kei Nishikori,player2,top_10,0.22039254990616164,11.0,10.21,selected,average_proxy,200.0,10.8,0.07737512242899114,0.08713692946058092,1.0432900432900432,0.1332556204455807,1.424318048967778,1.3802395389865458,0.03560795122419445,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-02,Wimbledon,R128,Grass,5,Lloyd Harris,Roger Federer,player1,top_10,0.07259281070273944,23.0,20.67,selected,average_proxy,200.0,22.56,0.11272375423318803,0.04206580591420241,1.0335772707705553,0.03052700478853703,0.6696346461630073,0.6376938094538017,0.007609484615488719,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-03,Wimbledon,R64,Grass,5,Denis Kudla,Novak Djokovic,player2,top_10,0.07436282747946066,26.0,22.28,selected,average_proxy,200.0,25.5,0.16696588868940743,0.03739355794150315,1.0285605483625286,0.03696926953795751,0.9334335144659772,0.8962521007262468,0.009334335144659773,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-03,Wimbledon,R64,Grass,5,Steve Darcis,Roberto Bautista Agut,player2,other,0.09448019235091276,11.0,10.98,selected,average_proxy,200.0,10.8,0.0018214936247722413,0.08713692946058092,1.0432900432900432,0.007343262890331839,0.03928211586004038,0.02038607738985787,0.0009820528965010095,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-04,Wimbledon,R64,Grass,5,Marton Fucsovics,Fabio Fognini,player2,top_10,0.47909885577314126,2.2,2.13,selected,average_proxy,200.0,2.176,0.032863849765258246,0.43005181347150256,1.0569550930996714,0.0490470423016387,0.05401748270091089,0.042519110162355434,0.011253642229356434,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-04,Wimbledon,R64,Grass,5,Nick Kyrgios,Rafael Nadal,player2,top_10,0.27095286144793107,4.0,3.98,selected,average_proxy,200.0,3.94,0.005025125628140614,0.23809523809523808,1.05,0.03285762335269299,0.08381144579172428,0.06755427410484838,0.006984287149310357,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-05,Wimbledon,R32,Grass,5,Kevin Anderson,Guido Pella,player2,top_10,0.9294198363041669,1.12,1.13,selected,average_proxy,200.0,1.1176000000000001,-0.008849557522123686,0.8426966292134831,1.0595238095238095,0.08672320709068382,0.040950216660667046,0.03871960905353708,0.0853129513763896,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-06,Wimbledon,R32,Grass,5,Tennys Sandgren,Fabio Fognini,player1,top_10,0.4142944832841684,3.5,3.51,selected,average_proxy,200.0,3.45,-0.002849002849002802,0.27083333333333337,1.0549450549450547,0.14346114995083503,0.4500306914945893,0.429315967330381,0.04500306914945893,,True,True,1.0,2.5,2.45
2019-07-01,2019-07-06,Wimbledon,R32,Grass,5,Jo-Wilfried Tsonga,Rafael Nadal,player2,top_10,0.2502227743616323,5.0,5.12,selected,average_proxy,200.0,4.92,-0.0234375,0.1883116883116883,1.0620689655172415,0.061911086049944025,0.2511138718081616,0.23109604985923093,0.0156946169880101,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-06,Wimbledon,R32,Grass,5,Steve Johnson,Kei Nishikori,player1,top_10,0.31166984574348416,4.5,4.41,selected,average_proxy,200.0,4.43,0.020408163265306145,0.21052631578947367,1.0555555555555556,0.10114352995401049,0.4025143058456786,0.38069741664363477,0.0287510218461199,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-08,Wimbledon,R16,Grass,5,Mikhail Kukushkin,Kei Nishikori,player1,top_10,0.2189135994528471,6.0,6.91,selected,average_proxy,200.0,5.9,-0.13169319826338644,0.15730337078651685,1.0595238095238095,0.06161022866633026,0.31348159671708253,0.29159023677179796,0.015674079835854126,,True,False,1.0,-1.0,-1.0
2019-07-01,2019-07-14,Wimbledon,F,Grass,5,Novak Djokovic,Roger Federer,player2,top_10,0.6648962260715029,1.55,1.54,selected,average_proxy,200.0,1.5390000000000001,0.006493506493506551,0.6265060240963857,1.029776674937965,0.03839020197511722,0.03058915041082949,0.02327529192404304,0.013904159277649767,,True,True,1.0,0.55,0.5390000000000001
2019-07-15,2019-07-17,Umag,R16,Clay,3,Paolo Lorenzi,Laslo Djere,player1,other,0.3237247552661222,3.75,4.07,selected,average_proxy,200.0,3.695,-0.07862407862407872,0.25,1.0666666666666667,0.07372475526612221,0.21396783224795834,0.19616297070832156,0.019451621113450758,,True,False,1.0,-1.0,-1.0
2019-07-22,2019-07-24,Hamburg,R16,Clay,3,Marton Fucsovics,Dominic Thiem,player2,top_10,0.2546236662779172,5.0,5.16,selected,average_proxy,200.0,4.92,-0.03100775193798455,0.1883116883116883,1.0620689655172415,0.06631197796622892,0.2731183313895861,0.2527484380873527,0.01706989571184913,,True,False,1.0,-1.0,-1.0
2019-07-22,2019-07-25,Hamburg,R16,Clay,3,Alexander Zverev,Federico Delbonis,player1,top_10,0.8135030060199194,1.28,1.3,selected,average_proxy,200.0,1.2744,-0.015384615384615441,0.7322175732217574,1.0669642857142856,0.08128543279816203,0.041283847705496896,0.03672823087178531,0.036860578308479365,,True,True,1.0,0.28,0.2744
2019-07-22,2019-07-26,Gstaad,QF,Clay,3,Joao Sousa,Roberto Bautista Agut,player1,other,0.2782598792344576,3.75,3.83,selected,average_proxy,200.0,3.695,-0.02088772845953002,0.25447316103379725,1.0479166666666666,0.02378671820066036,0.04347454712921606,0.028170253771320763,0.00395223155720146,,True,True,1.0,2.75,2.695
2019-07-22,2019-07-26,Hamburg,QF,Clay,3,Alexander Zverev,Filip Krajinovic,player1,top_10,0.8475915962285117,1.36,1.38,selected,average_proxy,200.0,1.3528000000000002,-0.014492753623188248,0.7017543859649122,1.0477941176470589,0.14583721026359941,0.15272457087077596,0.14662191137793074,0.10605872977137216,,True,True,1.0,0.3600000000000001,0.3528000000000002
2019-07-22,2019-07-26,Hamburg,QF,Clay,3,Andrey Rublev,Dominic Thiem,player2,top_10,0.18268357459756146,6.0,6.29,selected,average_proxy,200.0,5.9,-0.04610492845786962,0.15730337078651685,1.0595238095238095,0.02538020381104461,0.09610144758536876,0.07783309012561268,0.004805072379268438,,True,True,1.0,5.0,4.9
2019-07-22,2019-07-26,Atlanta,QF,Hard,3,Bernard Tomic,Alex De Minaur,player1,other,0.3243411407285286,3.2,3.14,selected,average_proxy,200.0,3.156,0.019108280254777066,0.2982456140350877,1.0477941176470589,0.026095526693440896,0.037891650331291604,0.02362064013923626,0.004305869355828591,,True,False,1.0,-1.0,-1.0
2019-07-22,2019-07-27,Hamburg,SF,Clay,3,Alexander Zverev,Nikoloz Basilashvili,player1,top_10,0.7779972259647491,1.44,1.41,selected,average_proxy,200.0,1.4312,0.02127659574468077,0.6563245823389022,1.058080808080808,0.12167264362584684,0.12031600538923864,0.11346962980074887,0.06836136669843106,,True,False,1.0,-1.0,-1.0
2019-07-29,2019-07-31,Kitzbuhel,R16,Clay,3,Dominic Thiem,Sebastian Ofner,player2,top_10,0.98,1.07,1.06,selected,average_proxy,200.0,1.0686,0.009433962264151052,0.893743793445879,1.0456905503634475,0.08625620655412103,0.048600000000000046,0.04722799999999998,0.17357142857142857,,True,True,1.0,0.07000000000000006,0.0686
2019-07-29,2019-08-01,Los Cabos,R16,Hard,3,Marcel Granollers,Fabio Fognini,player1,top_10,0.5216134173178166,2.0,1.98,selected,average_proxy,200.0,1.98,0.010101010101010166,0.4623655913978494,1.0813953488372094,0.059247825919967245,0.04322683463563326,0.032794566289276905,0.010806708658908315,,True,False,1.0,-1.0,-1.0
2019-07-29,2019-08-02,Los Cabos,QF,Hard,3,Taylor Fritz,Fabio Fognini,player1,top_10,0.6556023494329484,1.66,1.62,selected,average_proxy,200.0,1.6467999999999998,0.024691358024691246,0.5699481865284974,1.0569550930996714,0.08565416290445094,0.08829990005869426,0.07964594904617928,0.033446931840414494,,True,True,1.0,0.6599999999999999,0.6467999999999998
2019-07-29,2019-08-02,Washington,R16,Hard,3,Stefanos Tsitsipas,Jordan Thompson,player1,top_10,0.7948675115448177,1.33,1.31,selected,average_proxy,200.0,1.3234000000000001,0.01526717557251911,0.7188160676532769,1.0459973463069439,0.07605144389154084,0.05717379035460762,0.051927664778411875,0.043313477541369404,,True,True,1.0,0.33000000000000007,0.32340000000000013
2019-07-29,2019-08-02,Washington,QF,Hard,3,Daniil Medvedev,Marin Cilic,player1,top_10,0.6968784513626443,1.61,1.57,selected,average_proxy,200.0,1.5978,0.02547770700636942,0.588235294117647,1.0559006211180124,0.10864315724499729,0.12197430669385734,0.11347238958723305,0.0499894699564989,,True,True,1.0,0.6100000000000001,0.5978000000000001
2019-07-29,2019-08-03,Washington,QF,Hard,3,Benoit Paire,Stefanos Tsitsipas,player1,top_10,0.3480296133347563,3.5,3.49,selected,average_proxy,200.0,3.45,0.002865329512893977,0.27083333333333337,1.0549450549450547,0.07719628000142292,0.21810364667164694,0.2007021660049092,0.021810364667164694,,True,False,1.0,-1.0,-1.0
2019-07-29,2019-08-04,Washington,SF,Hard,3,Daniil Medvedev,Peter Gojowczyk,player1,top_10,0.9698990730990662,1.16,1.16,selected,average_proxy,200.0,1.1567999999999998,0.0,0.8116883116883117,1.0620689655172415,0.15821076141075452,0.12508292479491673,0.12197924776099961,0.1954420699920575,,True,True,1.0,0.15999999999999992,0.15679999999999983
2019-07-29,2019-08-04,Washington,F,Hard,3,Nick Kyrgios,Daniil Medvedev,player1,top_10,0.5281915228046143,2.1,2.13,selected,average_proxy,200.0,2.0780000000000003,-0.014084507042253391,0.450261780104712,1.0575858250276855,0.07792974269990233,0.10920219788969021,0.09758198438798871,0.024818681338565955,,True,True,1.0,1.1,1.0780000000000003
2019-08-05,2019-08-07,Canada Masters,R32,Hard,4,Denis Shapovalov,Dominic Thiem,player2,top_10,0.5830885906891574,2.2,2.13,selected,average_proxy,200.0,2.176,0.032863849765258246,0.4225721784776903,1.0756634669678147,0.16051641221146712,0.28279489951614645,0.2688007733396066,0.05891560406586383,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-07,Canada Masters,R32,Hard,4,Kei Nishikori,Richard Gasquet,player2,top_10,0.8079803580047191,1.4,1.38,selected,average_proxy,200.0,1.392,0.01449275362318847,0.6626506024096386,1.077922077922078,0.14532975559508055,0.13117250120660673,0.12470865834256895,0.08198281325412922,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-07,Canada Masters,R32,Hard,4,Stefanos Tsitsipas,Hubert Hurkacz,player2,top_10,0.7759954433019679,1.4,1.43,selected,average_proxy,200.0,1.392,-0.020979020979021046,0.6626506024096386,1.077922077922078,0.11334484089232932,0.08639362062275502,0.08018565707633923,0.0539960128892219,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-07,Canada Masters,R32,Hard,4,Rafael Nadal,Daniel Evans,player2,top_10,0.9654358810376743,1.08,1.08,selected,average_proxy,200.0,1.0784,0.0,0.8810572687224669,1.0509259259259258,0.08437861231520738,0.04267075152068832,0.04112605411102799,0.13334609850215087,,True,True,1.0,0.08000000000000007,0.07840000000000003
2019-08-05,2019-08-08,Canada Masters,R16,Hard,4,Marin Cilic,Dominic Thiem,player2,top_10,0.7007659392361765,1.9,1.93,selected,average_proxy,200.0,1.882,-0.015544041450777257,0.5,1.0526315789473684,0.20076593923617647,0.3314552845487352,0.31884149764248404,0.09207091237464868,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-08,Canada Masters,R16,Hard,4,Alexander Zverev,Nikoloz Basilashvili,player1,top_10,0.7790759795024108,1.44,1.44,selected,average_proxy,200.0,1.4312,0.0,0.6563245823389022,1.058080808080808,0.12275139716350858,0.1218694104834715,0.11501354186385038,0.06924398322924517,,True,True,1.0,0.43999999999999995,0.4312
2019-08-05,2019-08-08,Canada Masters,R16,Hard,4,Karen Khachanov,Felix Auger Aliassime,player1,top_10,0.6788699840399632,1.72,1.69,selected,average_proxy,200.0,1.7056,0.01775147928994092,0.549738219895288,1.0575858250276855,0.1291317641446752,0.16765637254873678,0.15788064477856129,0.05821401824608916,,True,True,1.0,0.72,0.7056
2019-08-05,2019-08-09,Canada Masters,QF,Hard,4,Daniil Medvedev,Dominic Thiem,player1,top_10,0.6764023904964647,1.61,1.67,selected,average_proxy,200.0,1.5978,-0.0359281437125748,0.588235294117647,1.0559006211180124,0.0881670963788177,0.08900784869930817,0.08075573953525134,0.0364786265161099,,True,True,1.0,0.6100000000000001,0.5978000000000001
2019-08-05,2019-08-09,Canada Masters,QF,Hard,4,Alexander Zverev,Karen Khachanov,player1,top_10,0.7514756410419708,1.8,1.77,selected,average_proxy,200.0,1.784,0.016949152542372836,0.5263157894736842,1.0555555555555556,0.22515985156828666,0.3526561538755476,0.34063254361887596,0.11020504808610862,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-09,Canada Masters,QF,Hard,4,Fabio Fognini,Rafael Nadal,player2,top_10,0.21864234371414026,6.0,6.22,selected,average_proxy,200.0,5.9,-0.03536977491961413,0.15730337078651685,1.0595238095238095,0.061338972927623414,0.3118540622848416,0.28998982791342764,0.015592703114242079,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-10,Canada Masters,SF,Hard,4,Karen Khachanov,Daniil Medvedev,player1,top_10,0.4330395115553818,2.62,2.62,selected,average_proxy,200.0,2.5876,0.0,0.3640776699029127,1.0483460559796436,0.0689618416524691,0.13456352027510032,0.12053304010070598,0.020765975351095728,,True,False,1.0,-1.0,-1.0
2019-08-05,2019-08-11,Canada Masters,F,Hard,4,Daniil Medvedev,Rafael Nadal,player2,top_10,0.38246783689442343,3.0,2.99,selected,average_proxy,200.0,2.96,0.0033444816053511683,0.3181818181818181,1.0476190476190477,0.06428601871260531,0.1474035106832703,0.13210479720749335,0.018425438835408786,,True,False,1.0,-1.0,-1.0
2019-08-12,2019-08-14,Cincinnati Masters,R32,Hard,4,Yoshihito Nishioka,Kei Nishikori,player1,top_10,0.32128440832825544,3.4,3.34,selected,average_proxy,200.0,3.352,0.017964071856287456,0.2765957446808511,1.0633484162895928,0.04468866364740437,0.09236698831606849,0.07694533671631221,0.009621561282923801,,True,True,1.0,2.4,2.352
2019-08-12,2019-08-14,Cincinnati Masters,R32,Hard,4,Benoit Paire,Daniil Medvedev,player1,top_10,0.39504758177368426,3.4,3.6,selected,average_proxy,200.0,3.352,-0.05555555555555558,0.2765957446808511,1.0633484162895928,0.11845183709283319,0.3431617780305265,0.3241994941053896,0.03574601854484651,,True,False,1.0,-1.0,-1.0
2019-08-12,2019-08-15,Cincinnati Masters,R16,Hard,4,Daniil Medvedev,Jan Lennard Struff,player1,top_10,0.749539170376996,1.4,1.38,selected,average_proxy,200.0,1.392,0.01449275362318847,0.6818181818181818,1.0476190476190477,0.06772098855881425,0.049354838527794376,0.043358525164778394,0.030846774079871492,,True,True,1.0,0.3999999999999999,0.3919999999999999
2019-08-12,2019-08-17,Cincinnati Masters,SF,Hard,4,Daniil Medvedev,Novak Djokovic,player1,top_10,0.40027175908505697,3.4,3.39,selected,average_proxy,200.0,3.352,0.002949852507374562,0.28118393234672306,1.0459973463069439,0.1190878267383339,0.36092398088919364,0.3417109364531109,0.037596248009291004,,True,True,1.0,2.4,2.352
2019-08-19,2019-08-20,Winston-Salem,R32,Hard,3,Marco Cecchinato,John Millman,player1,other,0.35829088693980726,3.0,2.92,selected,average_proxy,200.0,2.96,0.027397260273972712,0.3119266055045871,1.0686274509803921,0.046364281435220145,0.07487266081942179,0.06054102534182948,0.009359082602427723,,True,False,1.0,-1.0,-1.0
2019-08-19,2019-08-22,Winston-Salem,R16,Hard,3,Frances Tiafoe,Filip Krajinovic,player1,other,0.5790729815968112,1.8,1.78,selected,average_proxy,200.0,1.784,0.011235955056179803,0.5263157894736842,1.0555555555555556,0.05275719212312702,0.0423313668742602,0.033066199168711174,0.013228552148206313,,True,True,1.0,0.8,0.784
2019-08-26,2019-08-26,US Open,R128,Hard,5,Prajnesh Gunneswaran,Daniil Medvedev,player2,top_10,0.20520361855695035,19.0,20.19,selected,average_proxy,200.0,18.64,-0.05894006934125806,0.050949050949050945,1.0330237358101135,0.1542545676078994,2.8988687525820565,2.8249954499015546,0.040262066008084116,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-08-26,US Open,R128,Hard,5,Thiago Monteiro,Bradley Klahn,player1,other,0.45714546018124,2.37,2.32,selected,average_proxy,200.0,2.3426,0.02155172413793105,0.398477157360406,1.058883603429278,0.05866830282083402,0.08343474062953893,0.07090895502057293,0.01522531763312754,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-08-27,US Open,R128,Hard,5,Andrey Rublev,Stefanos Tsitsipas,player1,top_10,0.5107095382851607,2.5,2.59,selected,average_proxy,200.0,2.4699999999999998,-0.03474903474903468,0.3796526054590571,1.05359477124183,0.13105693282610364,0.27677384571290187,0.2614525595643469,0.04612897428548365,,True,True,1.0,1.5,1.4699999999999998
2019-08-26,2019-08-27,US Open,R128,Hard,5,Mikhail Kukushkin,Roberto Bautista Agut,player1,top_10,0.15954204818994888,8.0,7.88,selected,average_proxy,200.0,7.859999999999999,0.015228426395939021,0.11894273127753305,1.0509259259259258,0.040599316912415834,0.27633638551959094,0.25400049877299813,0.009869156625699677,,True,True,1.0,7.0,6.859999999999999
2019-08-26,2019-08-27,US Open,R128,Hard,5,Pablo Andujar,Kyle Edmund,player1,other,0.23676202355426834,4.5,4.64,selected,average_proxy,200.0,4.43,-0.030172413793103425,0.21052631578947367,1.0555555555555556,0.02623570776479467,0.06542910599420748,0.048855764345408725,0.00467350757101482,,True,True,1.0,3.5,3.4299999999999997
2019-08-26,2019-08-27,US Open,R128,Hard,5,Alexander Zverev,Radu Albot,player2,top_10,0.8510789394140426,1.44,1.44,selected,average_proxy,200.0,1.4312,0.0,0.6563245823389022,1.058080808080808,0.19475435707514033,0.22555367275622124,0.21806417808937772,0.12815549588421662,,True,True,1.0,0.43999999999999995,0.4312
2019-08-26,2019-08-27,US Open,R128,Hard,5,Vasek Pospisil,Karen Khachanov,player1,top_10,0.3662217692469584,6.0,7.19,selected,average_proxy,200.0,5.9,-0.16550764951321284,0.15730337078651685,1.0595238095238095,0.20891839846044152,1.1973306154817505,1.1607084385570547,0.059866530774087524,,True,True,1.0,5.0,4.9
2019-08-26,2019-08-29,US Open,R64,Hard,5,Hugo Dellien,Daniil Medvedev,player1,top_10,0.1808996469713124,19.0,14.3,selected,average_proxy,200.0,18.64,0.32867132867132853,0.050949050949050945,1.0330237358101135,0.12995059602226144,2.4370932924549358,2.3719694195452634,0.033848517950763,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-08-29,US Open,R64,Hard,5,Alexander Zverev,Frances Tiafoe,player2,top_10,0.7226912975467443,1.5,1.52,selected,average_proxy,200.0,1.49,-0.013157894736842146,0.6359223300970874,1.0483460559796436,0.0867689674496569,0.08403694632011649,0.07681003334464903,0.042018473160058245,,True,True,1.0,0.5,0.49
2019-08-26,2019-08-31,US Open,R32,Hard,5,Feliciano Lopez,Daniil Medvedev,player1,top_10,0.4394899383019277,3.5,3.59,selected,average_proxy,200.0,3.45,-0.02506963788300831,0.27083333333333337,1.0549450549450547,0.1686566049685943,0.5382147840567468,0.5162402871416507,0.05382147840567468,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-08-31,US Open,R32,Hard,5,Aljaz Bedene,Alexander Zverev,player1,top_10,0.4421852333909208,3.75,3.87,selected,average_proxy,200.0,3.695,-0.03100775193798455,0.25447316103379725,1.0479166666666666,0.18771207235712356,0.6581946252159532,0.6338744373794523,0.059835875019632105,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-09-01,US Open,R16,Hard,5,Roger Federer,David Goffin,player1,top_10,0.9794461164210454,1.16,1.16,selected,average_proxy,200.0,1.1567999999999998,0.0,0.8116883116883117,1.0620689655172415,0.16775780473273372,0.1361574950484126,0.13302326747586515,0.2127460860131448,,True,True,1.0,0.15999999999999992,0.15679999999999983
2019-08-26,2019-09-02,US Open,R16,Hard,5,Diego Schwartzman,Alexander Zverev,player2,top_10,0.5397860795786423,2.0,1.99,selected,average_proxy,200.0,1.98,0.005025125628140614,0.47368421052631576,1.0555555555555556,0.06610186905232657,0.07957215915728466,0.06877643756571183,0.019893039789321165,,True,True,1.0,1.0,0.98
2019-08-26,2019-09-03,US Open,R16,Hard,5,Marin Cilic,Rafael Nadal,player1,top_10,0.1391088051990061,9.0,8.79,selected,average_proxy,200.0,8.84,0.023890784982935287,0.10625620655412116,1.0456905503634475,0.032852598644884934,0.2519792467910549,0.22972183795921386,0.007874351462220465,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-09-03,US Open,QF,Hard,5,Stan Wawrinka,Daniil Medvedev,player1,top_10,0.7064422339651805,1.72,1.81,selected,average_proxy,200.0,1.7056,-0.04972375690607744,0.549738219895288,1.0575858250276855,0.15670401406989243,0.21508064242011038,0.2049078742510118,0.07468077861809388,,True,False,1.0,-1.0,-1.0
2019-08-26,2019-09-04,US Open,QF,Hard,5,Grigor Dimitrov,Roger Federer,player2,top_10,0.12610254658545805,9.0,9.44,selected,average_proxy,200.0,8.84,-0.04661016949152541,0.10625620655412116,1.0456905503634475,0.019846340031336895,0.13492291926912248,0.11474651181544915,0.004216341227160077,,True,True,1.0,8.0,7.84
2019-08-26,2019-09-07,US Open,SF,Hard,5,Rafael Nadal,Matteo Berrettini,player2,top_10,0.9752213670419708,1.06,1.06,selected,average_proxy,200.0,1.0588,0.0,0.9041591320072333,1.0433962264150942,0.07106223503473752,0.03373464906448912,0.03256438342403867,0.14056103776870454,,True,True,1.0,0.06000000000000005,0.05879999999999996
2019-09-16,2019-09-19,St. Petersburg,R16,Hard,3,Joao Sousa,Karen Khachanov,player1,top_10,0.515798105682987,3.0,3.03,selected,average_proxy,200.0,2.96,-0.009900990099009799,0.3119266055045871,1.0686274509803921,0.2038715001783999,0.547394317048961,0.5267623928216416,0.06842428963112013,,True,True,1.0,2.0,1.96
2019-09-16,2019-09-20,St. Petersburg,QF,Hard,3,Andrey Rublev,Daniil Medvedev,player2,top_10,0.2664070783848552,4.0,4.01,selected,average_proxy,200.0,3.94,-0.0024937655860348684,0.23809523809523808,1.05,0.02831184028961714,0.06562831353942089,0.04964388883632953,0.0054690261282850745,,True,False,1.0,-1.0,-1.0
2019-09-16,2019-09-21,St. Petersburg,SF,Hard,3,Egor Gerasimov,Daniil Medvedev,player2,top_10,0.22165116189756706,5.5,5.61,selected,average_proxy,200.0,5.41,-0.019607843137254943,0.1716867469879518,1.0590111642743223,0.04996441490961526,0.21908139043661878,0.19913278586583782,0.012171188357589933,,True,False,1.0,-1.0,-1.0
2019-09-16,2019-09-22,St. Petersburg,F,Hard,3,Borna Coric,Daniil Medvedev,player1,top_10,0.38509950047211483,4.33,4.54,selected,average_proxy,200.0,4.2634,-0.04625550660792954,0.2198198198198198,1.0506190133646311,0.16527968065229504,0.6674808370442572,0.6418332103128143,0.05011117395227156,,True,False,1.0,-1.0,-1.0
2019-09-23,2019-09-26,Zhuhai,R16,Hard,3,Andy Murray,Alex De Minaur,player2,other,0.34829282103832293,3.0,3.03,selected,average_proxy,200.0,2.96,-0.009900990099009799,0.3119266055045871,1.0686274509803921,0.03636621553373581,0.04487846311496879,0.030946750273435852,0.005609807889371099,,True,False,1.0,-1.0,-1.0
2019-09-23,2019-09-26,Zhuhai,R16,Hard,3,Adrian Mannarino,Stefanos Tsitsipas,player1,top_10,0.3778530832176817,3.5,3.42,selected,average_proxy,200.0,3.45,0.023391812865497075,0.2677824267782427,1.0669642857142856,0.11007065643943897,0.3224857912618858,0.3035931371010018,0.03224857912618858,,True,True,1.0,2.5,2.45
