bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,rule,rule_size
42,38,0.9047619047619048,42.0,5.560000000000001,0.1323809523809524,5.368800000000002,0.12782857142857149,-1.62,1.2683333333333333,0.8554214743134604,0.09720349759909802,0.01404208367662226,1.0,0.08537430222401267,round=R32 & odds_bucket=1-1.5 & clv_bucket=0-2.5%,3
32,15,0.46875,32.0,4.52,0.14125,4.089599999999999,0.12779999999999997,-4.3,2.465,0.44663262970393014,0.060617736355928445,-0.014118979050550755,0.0,0.016464101161236915,probability_bucket=40-50% & edge_bucket=5-7.5% & clv_bucket=-5-0%,3
48,17,0.3541666666666667,48.0,6.8900000000000015,0.1435416666666667,6.1322,0.12775416666666667,-12.0,3.3354166666666667,0.3217741400033763,0.031607631184525996,0.02157098773338843,0.6875,0.006104243297244023,model_type=other & surface=Clay & probability_bucket=25-40%,3
82,38,0.4634146341463415,82.0,11.54,0.14073170731707316,10.429199999999998,0.1271853658536585,-9.66,2.496463414634146,0.4475439293971402,0.06545078125875138,-0.01559237695338028,0.0,0.017917993521011748,odds_bucket=2-3 & probability_bucket=40-50% & clv_bucket=-5-0%,3
47,26,0.5531914893617021,47.0,6.520000000000003,0.1387234042553192,5.9696,0.12701276595744682,-3.94,2.459148936170213,0.5973090095470218,0.0883683568641791,-0.018886840720325742,0.0,0.054400804412331985,surface=Clay & round=QF & clv_bucket=-5-0%,3
62,18,0.2903225806451613,62.0,8.93,0.1440322580645161,7.871399999999998,0.12695806451612898,-12.05,4.120967741935484,0.3241766932522228,0.0886691018986928,0.004386644016178029,0.532258064516129,0.025645830004257127,model_type=top_10 & surface=Grass & odds_bucket=3-5,3
31,8,0.25806451612903225,31.0,4.48,0.14451612903225808,3.9303999999999997,0.12678709677419353,-9.0,6.323870967741935,0.19893388130254033,0.021719659606447395,0.05351085308987785,0.7419354838709677,0.003857791037153281,tournament_importance=3 & round=R32 & edge_bucket=<=3%,3
79,23,0.2911392405063291,79.0,11.270000000000001,0.14265822784810128,9.924599999999998,0.1256278481012658,-10.100000000000001,4.030253164556962,0.30938771555534994,0.06811137575349897,0.01852498418100257,0.620253164556962,0.01879667742339586,model_type=top_10 & round=QF & odds_bucket=3-5,3
57,30,0.5263157894736842,57.0,7.829999999999998,0.13736842105263156,7.133399999999998,0.1251473684210526,-7.03,2.982280701754386,0.6023800994528076,0.1581818421629818,-0.003804014657313042,0.3684210526315789,0.08243398694623967,model_type=top_10 & surface=Grass & edge_bucket=10%+,3
64,45,0.703125,64.0,8.520000000000001,0.13312500000000002,7.969600000000001,0.12452500000000001,-2.62,1.6359375,0.6883228984071624,0.09893489550587195,-0.010190126373562074,0.3125,0.04081664031359407,tournament_importance=4 & probability_bucket=60-75%,2
60,42,0.7,60.0,7.99,0.13316666666666668,7.4702,0.12450333333333334,-2.62,1.6444999999999999,0.6858555398376148,0.09963936283950679,-0.010904290288446175,0.3,0.040930082213079214,model_type=top_10 & tournament_importance=4 & probability_bucket=60-75%,3
125,34,0.272,125.0,17.730000000000004,0.14184000000000002,15.555399999999999,0.12444319999999999,-11.840000000000003,5.67032,0.2651739500107561,0.050476823124048546,0.09140042996751481,1.0,0.012953735870927383,tournament_importance=3 & clv_bucket=5%+,2
83,57,0.6867469879518072,83.0,11.070000000000002,0.13337349397590365,10.328600000000003,0.12444096385542172,-5.0,1.670843373493976,0.6685978512704603,0.09956797130900034,-0.004357544987841599,0.37349397590361444,0.04147833215327459,surface=Hard & odds_bucket=1.5-2 & probability_bucket=60-75%,3
48,25,0.5208333333333334,48.0,6.529999999999999,0.13604166666666664,5.939399999999999,0.12373749999999999,-3.97,4.574583333333333,0.4420340107464999,0.06501560315879079,-0.003940720981174287,0.375,0.02331076657043575,model_type=top_10 & surface=Grass & edge_bucket=5-7.5%,3
33,22,0.6666666666666666,33.0,4.390000000000001,0.13303030303030305,4.082200000000001,0.12370303030303034,-3.1,1.7260606060606063,0.6448665977964978,0.09331480248320996,-0.0020336146709324333,0.42424242424242425,0.03737720776136698,surface=Hard & round=R16 & odds_bucket=1.5-2,3
37,11,0.2972972972972973,37.0,5.1800000000000015,0.14000000000000004,4.556399999999999,0.12314594594594593,-13.0,3.8275675675675678,0.32566768543415153,0.07229192797029035,0.03729461712624686,1.0,0.020275359187422015,tournament_importance=4 & odds_bucket=3-5 & clv_bucket=2.5-5%,3
78,20,0.2564102564102564,78.0,10.92,0.13999999999999999,9.541599999999999,0.12232820512820511,-11.25,6.388589743589743,0.26273425311641385,0.06295765571587576,0.09839527652071363,1.0,0.017258081052692782,model_type=top_10 & tournament_importance=3 & clv_bucket=5%+,3
31,9,0.2903225806451613,31.0,4.3,0.13870967741935483,3.774,0.12174193548387097,-12.0,4.032580645161291,0.3795859543947433,0.14017530047231122,0.011968884542481819,0.6774193548387096,0.04246225332229019,round=R16 & odds_bucket=3-5 & edge_bucket=10%+,3
55,37,0.6727272727272727,55.0,7.160000000000002,0.1301818181818182,6.656800000000001,0.12103272727272729,-3.0,1.7181818181818183,0.6567816498409512,0.10301272115585854,-0.00015904284129649278,0.45454545454545453,0.04433409322768325,model_type=top_10 & tournament_importance=3 & odds_bucket=1.5-2,3
37,13,0.35135135135135137,37.0,5.049999999999999,0.13648648648648645,4.468999999999999,0.12078378378378377,-7.1000000000000005,4.152162162162162,0.34284802224170396,0.06320909240373786,0.03522831340909946,1.0,0.018429071711539357,surface=Hard & round=R16 & clv_bucket=2.5-5%,3
153,78,0.5098039215686274,153.0,20.27,0.13248366013071894,18.364600000000003,0.12003006535947715,-17.77000000000001,3.0202614379084967,0.5474202141987344,0.08506791339224815,0.013939940922914921,0.6013071895424836,0.04698691035258056,model_type=top_10 & tournament_importance=3 & round=QF,3
46,21,0.45652173913043476,46.0,6.129999999999999,0.13326086956521738,5.507399999999999,0.11972608695652172,-8.8,2.507826086956522,0.44083594079536287,0.06115829171604723,0.0012335209149930135,0.45652173913043476,0.016709516646736203,model_type=top_10 & probability_bucket=40-50% & edge_bucket=5-7.5%,3
107,71,0.6635514018691588,107.0,13.660000000000002,0.12766355140186916,12.666800000000004,0.11838130841121498,-5.09,1.7226168224299065,0.6520754004116639,0.09820890785831182,-0.003938053236828928,0.3925233644859813,0.04094713336937329,model_type=top_10 & surface=Hard & odds_bucket=1.5-2,3
37,33,0.8918918918918919,37.0,4.539999999999999,0.12270270270270268,4.3692,0.1180864864864865,-2.0,1.261891891891892,0.888951408302131,0.1335162888407974,-0.005650910187446589,0.1891891891891892,0.11959026163562599,round=R16 & probability_bucket=75-100% & edge_bucket=10%+,3
44,31,0.7045454545454546,44.0,5.55,0.12613636363636363,5.179000000000001,0.11770454545454548,-1.8800000000000001,1.6254545454545457,0.6864780912455767,0.09825710791903104,-0.00476137087223181,0.36363636363636365,0.040967320933811745,model_type=top_10 & round=R16 & probability_bucket=60-75%,3
80,5,0.0625,80.0,11.0,0.1375,9.280000000000005,0.11600000000000006,-28.0,19.0625,0.11093490292808339,0.0519114469922912,0.8541417362445436,0.8375,0.01327939003808221,model_type=top_10 & tournament_importance=5 & odds_bucket=10+,3
132,57,0.4318181818181818,132.0,17.149999999999995,0.1299242424242424,15.307000000000002,0.11596212121212122,-13.910000000000004,3.752424242424242,0.48119473529833734,0.07480889780984609,0.00909627996153608,0.5303030303030303,0.035531375583097914,surface=Hard & tournament_importance=4 & round=R32,3
31,20,0.6451612903225806,31.0,3.8600000000000003,0.12451612903225807,3.562800000000001,0.11492903225806456,-3.71,2.7532258064516126,0.6029295866809626,0.08561560857653744,0.010102158417780024,0.2903225806451613,0.04662404534137216,surface=Hard & tournament_importance=3 & round=F,3
160,81,0.50625,160.0,20.349999999999994,0.12718749999999995,18.363000000000003,0.11476875000000002,-15.530000000000005,3.0074374999999995,0.5472377293777599,0.08290214405594443,0.008720259363178773,0.53125,0.04295263008496091,model_type=top_10 & surface=Hard & round=QF,3
284,157,0.5528169014084507,284.0,35.790000000000006,0.1260211267605634,32.53419999999999,0.11455704225352109,-24.069999999999997,2.9514084507042253,0.6305499868541357,0.13954345137852261,0.000357508356976988,0.4154929577464789,0.07648201783704953,surface=Hard & edge_bucket=10%+,2
45,25,0.5555555555555556,45.0,5.6499999999999995,0.12555555555555553,5.137,0.11415555555555555,-4.24,2.1071111111111107,0.5446431570535862,0.08866609584667262,0.011113195216881786,1.0,0.02961016922036662,probability_bucket=50-60% & clv_bucket=0-2.5%,2
33,29,0.8787878787878788,33.0,3.919999999999999,0.11878787878787876,3.7616,0.11398787878787879,-3.0,1.2906060606060608,0.8474896522470986,0.10123539224270077,0.013244776642991948,1.0,0.0796370679229523,round=QF & probability_bucket=75-100% & clv_bucket=0-2.5%,3
53,31,0.5849056603773585,53.0,6.58,0.12415094339622641,6.008400000000001,0.11336603773584908,-5.709999999999999,2.693018867924528,0.5757708738086448,0.08751772079806804,0.009181942078062123,0.33962264150943394,0.0453996577241904,tournament_importance=3 & round=F,2
77,19,0.24675324675324675,77.0,10.07,0.13077922077922077,8.708599999999997,0.11309870129870125,-18.67,5.916493506493507,0.2564296961542549,0.04865753685612947,0.0942708420151807,1.0,0.01241838010135293,surface=Hard & tournament_importance=3 & clv_bucket=5%+,3
36,31,0.8611111111111112,36.0,4.239999999999999,0.11777777777777776,4.0552,0.11264444444444445,-2.0,1.3166666666666669,0.8811261747470412,0.15045147000499554,-0.0020152548403785417,0.2777777777777778,0.13027407203804964,round=QF & probability_bucket=75-100% & edge_bucket=10%+,3
47,20,0.425531914893617,47.0,5.95,0.12659574468085108,5.290999999999998,0.11257446808510634,-5.6,2.7089361702127657,0.44621398908387677,0.08869675723671268,0.0009219316942994509,0.5106382978723404,0.026588210587563756,model_type=top_10 & surface=Clay & probability_bucket=40-50%,3
40,35,0.875,40.0,4.6899999999999995,0.11725,4.4962,0.112405,-3.5,1.28525,0.8361123557813592,0.08883673496897013,0.01383090250499191,1.0,0.07243392813454073,tournament_importance=4 & odds_bucket=1-1.5 & clv_bucket=0-2.5%,3
83,73,0.8795180722891566,83.0,9.719999999999999,0.11710843373493975,9.325600000000001,0.11235662650602411,-3.8,1.2859036144578313,0.8798301946535336,0.13610041666739417,-0.0024163812764072977,0.27710843373493976,0.11987403516586,tournament_importance=3 & odds_bucket=1-1.5 & edge_bucket=10%+,3
157,103,0.6560509554140127,157.0,19.020000000000003,0.12114649681528665,17.559600000000003,0.11184458598726117,-5.09,1.7212101910828024,0.6543570144992547,0.09987438637382284,-0.004267923132625807,0.3821656050955414,0.0423992138905257,model_type=top_10 & odds_bucket=1.5-2,2
55,49,0.8909090909090909,55.0,6.389999999999998,0.11618181818181815,6.142200000000001,0.11167636363636366,-2.7,1.2581818181818183,0.8681836150731336,0.10537686656317097,0.0029961762893688875,0.509090909090909,0.09125760404990152,tournament_importance=3 & round=QF & probability_bucket=75-100%,3
271,136,0.5018450184501845,271.0,33.59,0.12394833948339484,30.21820000000001,0.11150627306273067,-18.29,3.1136162361623616,0.5438692314605557,0.08408483563964388,0.008324893012294316,0.5092250922509225,0.045455772847743714,model_type=top_10 & round=QF,2
282,155,0.549645390070922,282.0,34.620000000000005,0.12276595744680853,31.3876,0.11130354609929077,-24.069999999999997,2.9610992907801417,0.629770614654216,0.13955349188587365,0.0004964112476491592,0.41843971631205673,0.07653176600593897,model_type=top_10 & surface=Hard & edge_bucket=10%+,3
36,16,0.4444444444444444,36.0,4.49,0.12472222222222223,4.000199999999998,0.1111166666666666,-6.62,2.5455555555555556,0.4432593860374283,0.06435448633316661,-0.01572462570943708,0.0,0.01896392800557072,tournament_importance=4 & probability_bucket=40-50% & clv_bucket=-5-0%,3
98,46,0.46938775510204084,98.0,12.11,0.12357142857142857,10.8278,0.11048775510204081,-9.020000000000003,3.6501020408163263,0.4617974732891777,0.06259556097472715,0.003036732624845236,0.4897959183673469,0.020732378526601935,surface=Hard & tournament_importance=4 & edge_bucket=5-7.5%,3
46,41,0.8913043478260869,46.0,5.2299999999999995,0.11369565217391303,5.025400000000001,0.10924782608695655,-3.3200000000000003,1.2656521739130435,0.8841427771609248,0.1290342483738287,0.001330984423183463,0.391304347826087,0.11969311609940277,round=R32 & odds_bucket=1-1.5 & edge_bucket=10%+,3
46,41,0.8913043478260869,46.0,5.2299999999999995,0.11369565217391303,5.025400000000001,0.10924782608695655,-3.3200000000000003,1.2656521739130435,0.8841427771609248,0.1290342483738287,0.001330984423183463,0.391304347826087,0.11969311609940277,round=R32 & probability_bucket=75-100% & edge_bucket=10%+,3
33,7,0.21212121212121213,33.0,4.200000000000001,0.12727272727272732,3.596,0.10896969696969697,-15.760000000000003,9.824848484848486,0.31958604690328446,0.060820245915173494,0.9025624627749865,0.48484848484848486,0.029568378455840594,surface=Hard & tournament_importance=5 & round=R64,3
80,47,0.5875,80.0,9.52,0.119,8.669600000000003,0.10837000000000004,-5.83,2.670375,0.6161891827885668,0.08537150104061776,0.005922367134076578,0.4,0.05089933240778897,round=R16 & edge_bucket=7.5-10%,2
56,41,0.7321428571428571,56.0,6.469999999999999,0.11553571428571427,6.040600000000001,0.10786785714285717,-4.93,1.5266071428571428,0.6878983436262206,0.06353903722423755,-0.004501147469114231,0.3392857142857143,0.02222697976375094,model_type=top_10 & probability_bucket=60-75% & edge_bucket=5-7.5%,3
36,25,0.6944444444444444,36.0,4.17,0.11583333333333333,3.866600000000001,0.10740555555555559,-2.0300000000000002,1.6755555555555555,0.6833585982745206,0.10224198340733938,-0.0004530487491438115,0.4722222222222222,0.04021258821346478,round=R32 & probability_bucket=60-75%,2
69,20,0.2898550724637681,69.0,8.530000000000001,0.12362318840579711,7.3794,0.10694782608695652,-13.8,4.093623188405797,0.3195548456572463,0.08240950863028022,0.004169914956089628,0.5362318840579711,0.02352459226687245,surface=Grass & odds_bucket=3-5,2
36,32,0.8888888888888888,36.0,4.009999999999999,0.11138888888888886,3.8498,0.10693888888888889,-2.0,1.2544444444444445,0.892661335687551,0.13312224923263347,-0.006363435470431216,0.16666666666666666,0.12087142647255218,round=R16 & odds_bucket=1-1.5 & edge_bucket=10%+,3
73,38,0.5205479452054794,73.0,8.630000000000003,0.11821917808219182,7.757400000000002,0.10626575342465756,-8.380000000000003,2.583698630136986,0.5517188781124821,0.06298625582812552,-0.01638849417875305,0.0,0.02204076663205563,tournament_importance=4 & edge_bucket=5-7.5% & clv_bucket=-5-0%,3
96,51,0.53125,96.0,11.32,0.11791666666666667,10.1936,0.10618333333333334,-14.97000000000001,2.7903125,0.5908489592691519,0.09216941284100032,0.013090722754429176,1.0,0.05035539700885653,model_type=top_10 & surface=Clay & clv_bucket=0-2.5%,3
61,34,0.5573770491803278,61.0,7.15,0.11721311475409836,6.467,0.10601639344262294,-7.17,2.7327868852459014,0.5694509105866694,0.077801528509976,0.012903296023727964,1.0,0.04654408773431451,surface=Hard & round=R32 & clv_bucket=0-2.5%,3
34,23,0.6764705882352942,34.0,3.9000000000000004,0.11470588235294119,3.6020000000000003,0.10594117647058825,-4.279999999999999,1.9444117647058823,0.6670203604832364,0.0939847276163922,-0.012200091283081568,0.0,0.055898629819746894,tournament_importance=3 & round=F & clv_bucket=-5-0%,3
66,16,0.24242424242424243,66.0,8.15,0.12348484848484849,6.986999999999998,0.10586363636363634,-20.17,4.613787878787878,0.2300073475076168,0.02391758825984845,0.016215731145260922,0.5757575757575758,0.003986150305220357,odds_bucket=3-5 & probability_bucket=0-25% & edge_bucket=<=3%,3
97,42,0.4329896907216495,97.0,11.57,0.11927835051546393,10.238599999999998,0.10555257731958761,-10.66,2.704329896907216,0.4460321806751883,0.08275523822793521,-0.016537562657490668,0.0,0.024160262524714173,probability_bucket=40-50% & clv_bucket=-5-0%,2
38,25,0.6578947368421053,38.0,4.330000000000001,0.11394736842105266,3.9834000000000014,0.10482631578947373,-3.4699999999999998,1.7115789473684209,0.6185242528061603,0.06056555938472825,-0.013116508167585299,0.0,0.018282732940796263,odds_bucket=1.5-2 & edge_bucket=5-7.5% & clv_bucket=-5-0%,3
167,84,0.5029940119760479,167.0,19.55,0.11706586826347305,17.499000000000002,0.10478443113772457,-18.77000000000001,3.0021556886227545,0.5392958309188524,0.08151768887439576,0.01385306581439046,0.592814371257485,0.04410563473378052,tournament_importance=3 & round=QF,2
32,28,0.875,32.0,3.4800000000000004,0.10875000000000001,3.330400000000001,0.10407500000000003,-1.0,1.27625,0.8925404847099394,0.142973136037098,-0.002841615202865728,0.25,0.13222412310548726,round=QF & odds_bucket=1-1.5 & edge_bucket=10%+,3
55,16,0.2909090909090909,55.0,6.600000000000001,0.12000000000000002,5.688000000000001,0.10341818181818183,-7.449999999999999,4.062363636363637,0.32559424646650914,0.08596507119174936,0.012300419746575414,0.6181818181818182,0.02465071582461598,model_type=top_10 & odds_bucket=3-5 & edge_bucket=7.5-10%,3
39,27,0.6923076923076923,39.0,4.350000000000001,0.11153846153846157,4.023000000000002,0.10315384615384622,-6.339999999999999,1.6179487179487178,0.6486357825748298,0.06176459245543057,-0.0035199348555975383,0.358974358974359,0.019367667676764223,odds_bucket=1.5-2 & probability_bucket=60-75% & edge_bucket=5-7.5%,3
33,13,0.3939393939393939,33.0,3.88,0.11757575757575757,3.4024,0.10310303030303031,-5.0,2.8296969696969696,0.37501924351111504,0.03913600227755537,0.022346634869613705,0.7272727272727273,0.00799126704385762,round=R16 & odds_bucket=2-3 & probability_bucket=25-40%,3
88,25,0.2840909090909091,88.0,10.530000000000001,0.11965909090909092,9.059399999999998,0.10294772727272726,-20.8,3.9943181818181817,0.26767879891343876,0.024320874044476994,0.024411842519624916,0.6704545454545454,0.003994707450894892,model_type=other & odds_bucket=3-5 & edge_bucket=<=3%,3
49,22,0.4489795918367347,49.0,5.659999999999999,0.11551020408163264,5.006799999999999,0.10217959183673468,-5.5,2.530408163265306,0.44540807015132056,0.06799041548265895,0.0014604593946277965,0.46938775510204084,0.01903303685451291,round=R16 & odds_bucket=2-3 & probability_bucket=40-50%,3
111,63,0.5675675675675675,111.0,12.530000000000001,0.1128828828828829,11.319400000000002,0.10197657657657659,-18.07,2.7254954954954953,0.6137443232046697,0.13619908271901793,0.0030766982346537176,0.4144144144144144,0.07212870748320992,round=R16 & edge_bucket=10%+,2
111,63,0.5675675675675675,111.0,12.530000000000001,0.1128828828828829,11.319400000000002,0.10197657657657659,-18.07,2.7254954954954953,0.6137443232046697,0.13619908271901793,0.0030766982346537176,0.4144144144144144,0.07212870748320992,model_type=top_10 & round=R16 & edge_bucket=10%+,3
124,109,0.8790322580645161,124.0,13.129999999999999,0.10588709677419354,12.5674,0.10135,-2.92,1.2676612903225806,0.8640706640389724,0.1076953233637296,-0.0020216605209953937,0.33064516129032256,0.09005022388997207,surface=Hard & tournament_importance=3 & probability_bucket=75-100%,3
107,59,0.5514018691588785,107.0,11.98,0.11196261682242992,10.780399999999998,0.10075140186915886,-17.55,3.527570093457944,0.6465517957506683,0.14459563259527908,-0.002743965249912417,0.3177570093457944,0.08835797400522485,tournament_importance=5 & edge_bucket=10%+,2
58,50,0.8620689655172413,58.0,6.099999999999998,0.10517241379310341,5.8180000000000005,0.10031034482758622,-2.0,1.2805172413793104,0.8477067030241575,0.09931071129977632,0.0018938302150473471,0.41379310344827586,0.078368335736996,surface=Hard & round=QF & odds_bucket=1-1.5,3
38,21,0.5526315789473685,38.0,4.229999999999999,0.11131578947368417,3.805399999999999,0.10014210526315787,-6.870000000000001,2.773421052631579,0.5872144775191761,0.13274494202224535,0.002917330287460397,0.3684210526315789,0.06410956458932104,tournament_importance=4 & round=R16 & edge_bucket=10%+,3
42,12,0.2857142857142857,42.0,4.8500000000000005,0.11547619047619048,4.153,0.09888095238095237,-8.0,4.1066666666666665,0.3222215100661962,0.08528503134401252,0.011769510191243096,0.5952380952380952,0.02430278657264943,surface=Hard & odds_bucket=3-5 & edge_bucket=7.5-10%,3
190,110,0.5789473684210527,190.0,20.69,0.10889473684210527,18.67620000000001,0.09829578947368425,-12.630000000000003,2.5659473684210523,0.6541232366769953,0.1443816981201563,0.0027508782203008336,0.43157894736842106,0.0828136976043205,tournament_importance=3 & edge_bucket=10%+,2
104,51,0.49038461538461536,104.0,11.499999999999998,0.11057692307692306,10.21,0.09817307692307693,-15.86,3.0901923076923077,0.5358434879419627,0.08040937921661939,0.016037829901794594,0.6346153846153846,0.04166357495680838,surface=Hard & tournament_importance=3 & round=QF,3
64,42,0.65625,64.0,6.850000000000001,0.10703125000000002,6.2730000000000015,0.09801562500000002,-4.779999999999999,1.70234375,0.7081097507831684,0.1487145065113222,-0.004663190007544876,0.34375,0.07206707691414696,odds_bucket=1.5-2 & edge_bucket=10%+,2
168,85,0.5059523809523809,168.0,18.479999999999997,0.10999999999999999,16.450399999999995,0.09791904761904759,-15.530000000000005,2.9891666666666663,0.5446376431511835,0.08096451475237897,0.009495793848975434,0.5357142857142857,0.04152530914292731,surface=Hard & round=QF,2
42,29,0.6904761904761905,42.0,4.41,0.10500000000000001,4.0618,0.0967095238095238,-4.109999999999999,1.598571428571429,0.6910198405860124,0.09414507269810628,-0.018696241344169647,0.0,0.03986052048771227,tournament_importance=4 & probability_bucket=60-75% & clv_bucket=-5-0%,3
37,24,0.6486486486486487,37.0,3.9000000000000017,0.10540540540540545,3.5620000000000003,0.09627027027027028,-3.5,1.717027027027027,0.64908047946705,0.09426896852892892,-0.01090847798107595,0.0,0.038923544096417496,tournament_importance=3 & odds_bucket=1.5-2 & clv_bucket=-5-0%,3
123,63,0.5121951219512195,123.0,13.250000000000002,0.10772357723577237,11.785,0.0958130081300813,-14.700000000000006,2.8255284552845525,0.5562055423840813,0.08294931257521101,0.013447611347856565,1.0,0.042815358066460425,surface=Clay & clv_bucket=0-2.5%,2
106,58,0.5471698113207547,106.0,11.309999999999999,0.10669811320754716,10.123800000000001,0.09550754716981133,-17.55,3.5450943396226418,0.6454564215037094,0.14412779881097104,-0.0030610233893537046,0.3113207547169811,0.08822827364699383,model_type=top_10 & tournament_importance=5 & edge_bucket=10%+,3
35,6,0.17142857142857143,35.0,4.0,0.11428571428571428,3.339999999999999,0.0954285714285714,-14.5,7.428571428571429,0.18323336972317958,0.0499795536427758,-0.024603145254163846,0.42857142857142855,0.012608807121624306,tournament_importance=5 & round=R128 & odds_bucket=5-10,3
58,25,0.43103448275862066,58.0,6.32,0.10896551724137932,5.533600000000001,0.09540689655172416,-8.0,2.657931034482759,0.43188025108447026,0.07162786499083271,0.008004303460596439,0.5862068965517241,0.020969078691326252,surface=Hard & round=R16 & odds_bucket=2-3,3
56,16,0.2857142857142857,56.0,6.260000000000002,0.11178571428571431,5.334800000000003,0.09526428571428577,-9.0,4.027142857142858,0.30174951484066276,0.06043958144436347,0.02310654685303045,0.625,0.01618808454349598,tournament_importance=3 & round=QF & odds_bucket=3-5,3
44,12,0.2727272727272727,44.0,4.8500000000000005,0.11022727272727274,4.1129999999999995,0.09347727272727271,-10.0,4.141590909090909,0.3074189121940314,0.07394345452950722,-0.0196363776611134,0.0,0.02032160014359207,round=R16 & odds_bucket=3-5 & clv_bucket=-5-0%,3
44,24,0.5454545454545454,44.0,4.5600000000000005,0.10363636363636365,4.068799999999999,0.09247272727272725,-5.32,2.8536363636363635,0.5724240165168669,0.08412434353827121,0.006163159442845841,0.4772727272727273,0.0526377334619209,surface=Clay & tournament_importance=3 & round=QF,3
113,67,0.5929203539823009,113.0,11.589999999999996,0.1025663716814159,10.438200000000002,0.09237345132743364,-13.320000000000002,2.4787610619469027,0.6429500649441698,0.13940725601474535,0.012747389218779869,1.0,0.0767507312309064,model_type=top_10 & edge_bucket=10%+ & clv_bucket=0-2.5%,3
47,21,0.44680851063829785,47.0,4.960000000000002,0.10553191489361706,4.3408,0.09235744680851063,-7.0,2.5448936170212764,0.4517793921414554,0.0740061732644269,0.013326623784804705,0.6808510638297872,0.022167126398804273,round=SF & odds_bucket=2-3,2
31,13,0.41935483870967744,31.0,3.2299999999999995,0.10419354838709675,2.8053999999999997,0.09049677419354837,-7.25,2.581612903225806,0.4274256683093645,0.05560545541986931,0.002855112747078738,0.5483870967741935,0.014587651606954676,tournament_importance=4 & round=R64 & odds_bucket=2-3,3
57,19,0.3333333333333333,57.0,6.020000000000002,0.10561403508771934,5.139599999999999,0.09016842105263156,-8.75,3.6584210526315784,0.31946324807425364,0.049784974481417256,0.021208557829431453,0.6140350877192983,0.012135893915527222,surface=Clay & tournament_importance=3 & probability_bucket=25-40%,3
36,2,0.05555555555555555,36.0,4.0,0.1111111111111111,3.240000000000002,0.09000000000000005,-24.0,17.666666666666668,0.07894349492945073,0.01600064747901929,0.9360997132969722,0.8888888888888888,0.003615398081005425,tournament_importance=5 & odds_bucket=10+ & edge_bucket=<=3%,3
92,50,0.5434782608695652,92.0,9.29,0.10097826086956521,8.264199999999999,0.0898282608695652,-11.14,2.6865217391304346,0.60476028716012,0.1360688401900604,0.0025456877985072777,0.4782608695652174,0.06793844966747146,surface=Hard & tournament_importance=4 & edge_bucket=10%+,3
185,106,0.572972972972973,185.0,18.550000000000004,0.10027027027027029,16.599000000000004,0.08972432432432434,-15.330000000000002,2.5838378378378377,0.6534997183863073,0.14401276294518195,0.002408937012551108,0.42162162162162165,0.08302148815360585,model_type=top_10 & tournament_importance=3 & edge_bucket=10%+,3
60,19,0.31666666666666665,60.0,6.32,0.10533333333333333,5.3736,0.08956,-16.8,3.505333333333333,0.300592236473129,0.025729863397730212,0.027042570981912716,0.7166666666666667,0.004332063990392795,model_type=other & probability_bucket=25-40% & edge_bucket=<=3%,3
72,30,0.4166666666666667,72.0,7.350000000000001,0.10208333333333336,6.3629999999999995,0.088375,-10.0,2.8088888888888888,0.4463337599037281,0.09413868283803797,-0.017651210920495045,0.0,0.028413886585478807,model_type=top_10 & probability_bucket=40-50% & clv_bucket=-5-0%,3
37,17,0.4594594594594595,37.0,3.74,0.10108108108108109,3.2652,0.08824864864864865,-5.7,2.4159459459459454,0.44174099678667483,0.04283184731290707,0.00608774097915533,0.5405405405405406,0.010415818070079791,model_type=top_10 & probability_bucket=40-50% & edge_bucket=3-5%,3
115,68,0.591304347826087,115.0,11.089999999999993,0.09643478260869559,9.9282,0.08633217391304349,-12.820000000000002,2.4693913043478264,0.6433922591550838,0.13961304491554155,0.012776849750074941,1.0,0.07680386097363455,edge_bucket=10%+ & clv_bucket=0-2.5%,2
35,31,0.8857142857142857,35.0,3.159999999999999,0.09028571428571425,3.0168,0.08619428571428571,-2.7,1.2305714285714284,0.8657946323300749,0.08568383800466155,0.002834179241374855,0.4857142857142857,0.07911713748209369,round=QF & odds_bucket=1-1.5 & edge_bucket=7.5-10%,3
77,44,0.5714285714285714,77.0,7.39,0.09597402597402598,6.582199999999999,0.08548311688311687,-5.83,2.7077922077922083,0.6145755831445133,0.08542074000724165,0.006183907951014314,0.4025974025974026,0.05144698859350359,model_type=top_10 & round=R16 & edge_bucket=7.5-10%,3
31,8,0.25806451612903225,31.0,3.1500000000000004,0.10161290322580646,2.6270000000000024,0.08474193548387104,-14.1,5.289677419354838,0.33404605263624315,0.07935455915166933,-0.09059377862415804,0.0,0.02509014413150294,model_type=top_10 & tournament_importance=3 & clv_bucket=<-5%,3
50,32,0.64,50.0,4.69,0.09380000000000001,4.2362,0.08472400000000001,-4.9399999999999995,1.7196,0.6901813263690731,0.136600401977248,-0.00684839264957708,0.3,0.06320945648261844,odds_bucket=1.5-2 & probability_bucket=60-75% & edge_bucket=10%+,3
50,21,0.42,50.0,4.869999999999999,0.09739999999999999,4.1926,0.083852,-8.4,2.6994,0.44177933178687573,0.08254453060070271,0.009009490429970539,0.6,0.025452748883911566,surface=Hard & tournament_importance=4 & probability_bucket=40-50%,3
