tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit,profit_metric,odds_bucket,probability_bucket,edge_bucket,clv_bucket,cluster
2024-08-12,2024-08-16,Cincinnati Masters,R16,Hard,4,Hubert Hurkacz,Flavio Cobolli,player2,top_10,0.702351675025083,1.62,1.63,B365W/B365L,AvgW/AvgL,200.0,1.6076,-0.0061349693251532,0.586734693877551,1.052066559312936,0.115616981147532,0.1378097135406345,0.1291005527703235,0.0555684328792881,,True,True,1.0,0.6200000000000001,0.6076000000000001,0.6076000000000001,1.5-2,60-75%,10%+,-5-0%,3
2024-08-12,2024-08-16,Cincinnati Masters,R16,Hard,4,Pablo Carreno Busta,Alexander Zverev,player2,top_10,0.2209237268634157,6.5,7.34,B365W/B365L,AvgW/AvgL,200.0,6.39,-0.114441416893733,0.1458607095926412,1.0547470547470548,0.0750630172707745,0.4360042246122025,0.4117026146572268,0.0198183738460092,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,7.5-10%,<-5%,1
2024-08-19,2024-08-20,Winston-Salem,R32,Hard,3,Alexandre Muller,Pavel Kotov,player2,other,0.637477331864834,1.62,1.61,B365W/B365L,AvgW/AvgL,200.0,1.6076,0.0062111801242235,0.586734693877551,1.052066559312936,0.050742637987283,0.0327132776210311,0.0248085587059072,0.0131908377504157,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,5-7.5%,0-2.5%,3
2024-08-19,2024-08-21,Winston-Salem,R32,Hard,3,Corentin Moutet,Roman Safiullin,player2,other,0.4567822761699573,2.3,2.22,B365W/B365L,AvgW/AvgL,200.0,2.274,0.0360360360360358,0.413265306122449,1.052066559312936,0.0435169700475083,0.0505992351909018,0.038722896010483,0.0097306221520965,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,3-5%,2.5-5%,0
2024-08-26,2024-08-27,Us Open,R128,Hard,5,Dusan Lajovic,Daniil Medvedev,player1,top_10,0.0981271670738167,13.0,11.51,B365W/B365L,AvgW/AvgL,200.0,12.76,0.1294526498696786,0.074074074074074,1.0384615384615383,0.0240530929997426,0.2756531719596177,0.2521026518619017,0.0057427744158253,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,<=3%,5%+,2
2024-08-26,2024-08-27,Us Open,R128,Hard,5,Marcos Giron,Alex De Minaur,player1,top_10,0.3043970285153178,3.75,3.92,B365W/B365L,AvgW/AvgL,200.0,3.695,-0.0433673469387755,0.2559523809523809,1.041860465116279,0.0484446475629368,0.1414888569324417,0.1247470203640992,0.0128626233574947,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,-5-0%,0
2024-08-26,2024-08-28,Us Open,R64,Hard,5,Rinky Hijikata,Grigor Dimitrov,player2,top_10,0.1578994324882877,9.0,7.44,B365W/B365L,AvgW/AvgL,200.0,8.84,0.2096774193548387,0.1062562065541211,1.0456905503634475,0.0516432259341665,0.4210948923945897,0.3958309831964636,0.0131592153873309,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,5-7.5%,5%+,2
2024-08-26,2024-08-29,Us Open,R64,Hard,5,Hubert Hurkacz,Jordan Thompson,player2,top_10,0.6950599612159092,1.5,1.5,B365W/B365L,AvgW/AvgL,200.0,1.49,0.0,0.6368038740920097,1.046894803548796,0.0582560871238995,0.0425899418238637,0.0356393422117046,0.0212949709119318,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,60-75%,5-7.5%,-5-0%,3
2024-08-26,2024-08-30,Us Open,R32,Hard,5,Casper Ruud,Juncheng Shang,player1,top_10,0.7636024746237964,1.36,1.39,B365W/B365L,AvgW/AvgL,200.0,1.3528000000000002,-0.0215827338129495,0.7017543859649122,1.0477941176470589,0.0618480886588841,0.0384993654883631,0.0330014276710718,0.0267356704780299,,True,True,1.0,0.3600000000000001,0.3528000000000002,0.3528000000000002,1-1.5,75-100%,5-7.5%,-5-0%,3
2024-08-26,2024-08-30,Us Open,R32,Hard,5,Andrey Rublev,Jiri Lehecka,player2,top_10,0.8509334678412028,1.33,1.34,B365W/B365L,AvgW/AvgL,200.0,1.3234,-0.0074626865671642,0.7188160676532769,1.045997346306944,0.1321174001879259,0.1317415122287998,0.1261253513410479,0.0998041759309089,,True,True,1.0,0.33,0.3234000000000001,0.3234000000000001,1-1.5,75-100%,10%+,-5-0%,4
2024-08-26,2024-08-31,Us Open,R32,Hard,5,David Goffin,Tomas Machac,player1,other,0.4196713091645884,2.5,2.39,B365W/B365L,AvgW/AvgL,200.0,2.47,0.0460251046025104,0.3796526054590571,1.05359477124183,0.0400187037055313,0.0491782729114711,0.0365881336365334,0.0081963788185785,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,3-5%,2.5-5%,0
2024-08-26,2024-09-01,Us Open,R32,Hard,5,Daniil Medvedev,Flavio Cobolli,player1,top_10,0.9575840940286342,1.13,1.12,B365W/B365L,AvgW/AvgL,200.0,1.1274,0.0089285714285711,0.8415147265077139,1.0516224188790562,0.1160693675209203,0.0820700262523565,0.0795803076078821,0.1578269735622242,,True,True,1.0,0.1299999999999999,0.1273999999999999,0.1273999999999999,1-1.5,75-100%,10%+,0-2.5%,4
2024-08-26,2024-09-01,Us Open,R16,Hard,5,Andrey Rublev,Grigor Dimitrov,player1,top_10,0.6147924188898143,1.8,1.81,B365W/B365L,AvgW/AvgL,200.0,1.784,-0.005524861878453,0.5263157894736842,1.0555555555555556,0.0884766294161301,0.1066263540016657,0.0967896752994287,0.0333207356255205,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,7.5-10%,-5-0%,3
2024-08-26,2024-09-03,Us Open,QF,Hard,5,Taylor Fritz,Alexander Zverev,player1,top_10,0.4215887767913139,2.5,2.46,B365W/B365L,AvgW/AvgL,200.0,2.47,0.0162601626016261,0.3796526054590571,1.05359477124183,0.0419361713322568,0.0539719419782848,0.0413242786745452,0.0089953236630474,,True,True,1.0,1.5,1.4699999999999998,1.4699999999999998,2-3,40-50%,3-5%,0-2.5%,0
2024-08-26,2024-09-04,Us Open,QF,Hard,5,Jack Draper,Alex De Minaur,player2,top_10,0.4933762598581793,2.2,2.22,B365W/B365L,AvgW/AvgL,200.0,2.176,-0.009009009009009,0.4315245478036175,1.0533478497550357,0.0618517120545618,0.0854277716879946,0.0735867414513983,0.0177974524349988,,True,True,1.0,1.2000000000000002,1.1760000000000002,1.1760000000000002,2-3,40-50%,5-7.5%,-5-0%,0
2024-08-26,2024-09-06,Us Open,SF,Hard,5,Jack Draper,Jannik Sinner,player1,top_10,0.2678363028184574,5.0,5.41,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0757855822550832,0.1896272285251215,1.0547008547008547,0.0782090742933358,0.3391815140922871,0.3177546098668105,0.0211988446307679,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,7.5-10%,<-5%,0
2024-08-26,2024-09-08,Us Open,F,Hard,5,Jannik Sinner,Taylor Fritz,player1,top_10,0.893025300435975,1.25,1.24,B365W/B365L,AvgW/AvgL,200.0,1.245,0.0080645161290322,0.7619047619047619,1.05,0.131120538531213,0.1162816255449686,0.1118164990427889,0.1162816255449686,,True,True,1.0,0.25,0.2450000000000001,0.2450000000000001,1-1.5,75-100%,10%+,0-2.5%,4
2024-09-18,2024-09-19,Hangzhou,R32,Hard,3,Roberto Carballes Baena,Corentin Moutet,player1,other,0.4559045111037887,2.3,2.22,B365W/B365L,AvgW/AvgL,200.0,2.274,0.0360360360360358,0.413265306122449,1.052066559312936,0.0426392049813397,0.0485803755387139,0.0367268582500155,0.0093423799112911,,True,True,1.0,1.2999999999999998,1.274,1.274,2-3,40-50%,3-5%,2.5-5%,0
2024-09-18,2024-09-21,Hangzhou,R16,Hard,3,Yasutaka Uchiyama,Holger Rune,player2,other,0.210521355868522,5.0,4.6,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0869565217391306,0.1896272285251215,1.0547008547008547,0.0208941273434004,0.0526067793426102,0.0357650708731285,0.0032879237089131,,True,True,1.0,4.0,3.92,3.92,3-5,0-25%,<=3%,5%+,0
2024-09-18,2024-09-22,Chengdu,QF,Hard,3,Lorenzo Musetti,Adrian Mannarino,player2,other,0.8014182446284138,1.29,1.29,B365W/B365L,AvgW/AvgL,200.0,1.2842,0.0,0.744047619047619,1.041860465116279,0.0573706255807948,0.0338295355706538,0.029181309751809,0.0291633927333222,,True,True,1.0,0.29,0.2842,0.2842,1-1.5,75-100%,5-7.5%,-5-0%,3
2024-09-18,2024-09-23,Chengdu,SF,Hard,3,Juncheng Shang,Yannick Hanfmann,player2,other,0.8051166459598846,1.33,1.33,B365W/B365L,AvgW/AvgL,200.0,1.3234,0.0,0.7188160676532769,1.045997346306944,0.0863005783066077,0.0708051391266466,0.0654913692633114,0.0536402569141262,,True,True,1.0,0.33,0.3234000000000001,0.3234000000000001,1-1.5,75-100%,7.5-10%,-5-0%,3
2024-09-26,2024-09-26,Beijing,R32,Hard,3,Nicolas Jarry,Jannik Sinner,player1,top_10,0.1326407008508009,11.0,10.54,B365W/B365L,AvgW/AvgL,200.0,10.8,0.0436432637571158,0.0871369294605809,1.0432900432900432,0.04550377139022,0.4590477093588102,0.4325195691886502,0.0114761927339702,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,3-5%,2.5-5%,2
2024-09-26,2024-09-27,Beijing,R32,Hard,3,Daniil Medvedev,Gael Monfils,player1,top_10,0.8674164759759496,1.2,1.2,B365W/B365L,AvgW/AvgL,200.0,1.196,0.0,0.7894736842105263,1.0555555555555556,0.0779427917654232,0.0408997711711394,0.0374301052672357,0.0511247139639243,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,7.5-10%,-5-0%,3
2024-09-25,2024-09-29,Tokyo,QF,Hard,3,Tomas Machac,Alex Michelsen,player2,other,0.5429084939967368,1.91,1.91,B365W/B365L,AvgW/AvgL,200.0,1.8918,0.0,0.5,1.0471204188481675,0.0429084939967367,0.0369552235337672,0.0270742889430266,0.0101525339378481,,True,True,1.0,0.91,0.8917999999999999,0.8917999999999999,1.5-2,50-60%,3-5%,-5-0%,0
2024-09-26,2024-09-29,Beijing,R16,Hard,3,Carlos Alcaraz,Tallon Griekspoor,player1,top_10,0.98,1.06,1.07,B365W/B365L,AvgW/AvgL,200.0,1.0588,-0.0093457943925233,0.9041591320072332,1.0433962264150942,0.0758408679927666,0.0388,0.0376239999999999,0.1616666666666666,,True,True,1.0,0.06,0.0587999999999999,0.0587999999999999,1-1.5,75-100%,7.5-10%,-5-0%,4
2024-09-26,2024-09-30,Beijing,QF,Hard,3,Carlos Alcaraz,Karen Khachanov,player1,top_10,0.968700270214512,1.07,1.08,B365W/B365L,AvgW/AvgL,200.0,1.0686,-0.0092592592592593,0.893743793445879,1.0456905503634475,0.0749564767686329,0.0365092891295277,0.0351531087512273,0.1303903183197419,,True,True,1.0,0.07,0.0686,0.0686,1-1.5,75-100%,5-7.5%,-5-0%,4
2024-09-26,2024-10-02,Beijing,F,Hard,3,Carlos Alcaraz,Jannik Sinner,player1,top_10,0.618039878805754,1.73,1.74,B365W/B365L,AvgW/AvgL,200.0,1.7153999999999998,-0.0057471264367816,0.5483028720626633,1.054225158271401,0.0697370067430906,0.0692089903339543,0.0601856081033901,0.0237017090184775,,True,True,1.0,0.73,0.7153999999999998,0.7153999999999998,1.5-2,60-75%,5-7.5%,-5-0%,3
2024-10-02,2024-10-02,Shanghai Masters,R128,Hard,4,Alejandro Davidovich Fokina,Gabriel Diallo,player2,other,0.7179323635877762,1.73,1.75,B365W/B365L,AvgW/AvgL,200.0,1.7153999999999998,-0.0114285714285714,0.5483028720626633,1.054225158271401,0.1696294915251129,0.2420229890068528,0.2315411764984711,0.0828845852763194,,True,True,1.0,0.73,0.7153999999999998,0.7153999999999998,1.5-2,60-75%,10%+,-5-0%,4
2024-10-02,2024-10-02,Shanghai Masters,R128,Hard,4,Egor Gerasimov,Taro Daniel,player1,other,0.2811840774970455,3.75,3.43,B365W/B365L,AvgW/AvgL,200.0,3.695,0.0932944606413994,0.2559523809523809,1.041860465116279,0.0252316965446645,0.0544402906139206,0.0389751663515831,0.0049491173285382,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,<=3%,5%+,0
2024-10-02,2024-10-04,Shanghai Masters,R64,Hard,4,Aleksandar Vukic,Casper Ruud,player1,top_10,0.3422655441148243,3.4,3.21,B365W/B365L,AvgW/AvgL,200.0,3.352,0.0591900311526478,0.281183932346723,1.045997346306944,0.0610816117681012,0.1637028499904027,0.1472741038728912,0.0170523802073336,,True,True,1.0,2.4,2.352,2.352,3-5,25-40%,5-7.5%,5%+,0
2024-10-02,2024-10-04,Shanghai Masters,R64,Hard,4,Fabio Fognini,Tommy Paul,player2,other,0.1267486423624537,9.0,8.67,B365W/B365L,AvgW/AvgL,200.0,8.84,0.0380622837370241,0.1062562065541211,1.0456905503634475,0.0204924358083326,0.1407377812620838,0.1204579984840912,0.0043980556644401,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,2.5-5%,2
2024-10-02,2024-10-06,Shanghai Masters,R32,Hard,4,Yibing Wu,Carlos Alcaraz,player1,top_10,0.1363734294848727,15.0,13.2,B365W/B365L,AvgW/AvgL,200.0,14.72,0.1363636363636364,0.0642545227698066,1.0375404530744337,0.0721189067150661,1.0456014422730906,1.0074168820173264,0.0186714543263051,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,5-7.5%,5%+,6
2024-10-02,2024-10-08,Shanghai Masters,R32,Hard,4,Taylor Fritz,Yosuke Watanuki,player2,top_10,0.8680205226471562,1.2,1.17,B365W/B365L,AvgW/AvgL,200.0,1.196,0.0256410256410257,0.7894736842105263,1.0555555555555556,0.0785468384366299,0.0416246271765874,0.0381525450859988,0.0520307839707343,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,7.5-10%,2.5-5%,3
2024-10-02,2024-10-08,Shanghai Masters,R32,Hard,4,Alexei Popyrin,Grigor Dimitrov,player1,top_10,0.4994863401416304,2.2,2.21,B365W/B365L,AvgW/AvgL,200.0,2.176,-0.0045248868778279,0.4315245478036175,1.0533478497550357,0.0679617923380128,0.098869948311587,0.0868822761481878,0.0205979058982472,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,5-7.5%,-5-0%,0
2024-10-02,2024-10-09,Shanghai Masters,R16,Hard,4,Roman Safiullin,Novak Djokovic,player2,top_10,0.176429193403774,7.0,6.84,B365W/B365L,AvgW/AvgL,200.0,6.88,0.023391812865497,0.1358024691358024,1.051948051948052,0.0406267242679715,0.2350043538264183,0.2138328506179654,0.0097918480761007,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,3-5%,0-2.5%,0
2024-10-02,2024-10-09,Shanghai Masters,R16,Hard,4,Gael Monfils,Carlos Alcaraz,player1,top_10,0.1207958231937796,10.0,9.97,B365W/B365L,AvgW/AvgL,200.0,9.82,0.0030090270812437,0.0958408679927667,1.0433962264150942,0.0249549552010129,0.2079582319377967,0.1862149837629164,0.0057766175538276,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,0-2.5%,2
2024-10-02,2024-10-10,Shanghai Masters,QF,Hard,4,Jannik Sinner,Daniil Medvedev,player1,top_10,0.8070377181753841,1.29,1.3,B365W/B365L,AvgW/AvgL,200.0,1.2842,-0.0076923076923076,0.744047619047619,1.041860465116279,0.0629900991277651,0.0410786564462454,0.0363978376808282,0.0354126348674529,,True,True,1.0,0.29,0.2842,0.2842,1-1.5,75-100%,5-7.5%,-5-0%,3
2024-10-02,2024-10-12,Shanghai Masters,SF,Hard,4,Taylor Fritz,Novak Djokovic,player2,top_10,0.3523719567718339,3.0,2.92,B365W/B365L,AvgW/AvgL,200.0,2.96,0.0273972602739727,0.3181818181818181,1.0476190476190477,0.0341901385900158,0.0571158703155019,0.0430209920446285,0.0071394837894377,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,3-5%,2.5-5%,0
2024-10-02,2024-10-13,Shanghai Masters,F,Hard,4,Jannik Sinner,Novak Djokovic,player2,top_10,0.7621099173911013,1.4,1.41,B365W/B365L,AvgW/AvgL,200.0,1.392,-0.0070921985815602,0.6818181818181818,1.0476190476190477,0.0802917355729195,0.0669538843475417,0.060857005008413,0.0418461777172136,,True,True,1.0,0.3999999999999999,0.3919999999999999,0.3919999999999999,1-1.5,75-100%,7.5-10%,-5-0%,3
2024-10-14,2024-10-16,Stockholm,R16,Hard,3,Lorenzo Sonego,Casper Ruud,player2,top_10,0.4772463130487285,2.38,2.37,B365W/B365L,AvgW/AvgL,200.0,2.3524,0.0042194092827003,0.3974683544303797,1.0571107423861263,0.0797779586183488,0.1358462250559738,0.1226742268158289,0.0246098233797054,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,7.5-10%,0-2.5%,0
2024-10-14,2024-10-16,Antwerp,R16,Hard,3,Marton Fucsovics,Felix Auger Aliassime,player2,other,0.3764573139219793,2.75,2.66,B365W/B365L,AvgW/AvgL,200.0,2.715,0.0338345864661653,0.3436754176610979,1.058080808080808,0.0327818962608814,0.0352576132854431,0.0220816072981738,0.0050368018979204,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,3-5%,2.5-5%,0
2024-10-14,2024-10-17,Stockholm,R16,Hard,3,Grigor Dimitrov,Quentin Halys,player2,top_10,0.8477655123849419,1.25,1.24,B365W/B365L,AvgW/AvgL,200.0,1.245,0.0080645161290322,0.7619047619047619,1.05,0.08586075048018,0.0597068904811773,0.0554680629192527,0.0597068904811773,,True,True,1.0,0.25,0.2450000000000001,0.2450000000000001,1-1.5,75-100%,7.5-10%,0-2.5%,3
2024-10-14,2024-10-17,Almaty,R16,Hard,3,Otto Virtanen,Karen Khachanov,player2,other,0.382370653734252,2.75,2.63,B365W/B365L,AvgW/AvgL,200.0,2.715,0.0456273764258554,0.3436754176610979,1.058080808080808,0.0386952360731541,0.0515192977691931,0.0381363248884942,0.0073598996813133,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,3-5%,2.5-5%,0
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Tallon Griekspoor,Casper Ruud,player2,top_10,0.52499561809607,2.0,2.02,B365W/B365L,AvgW/AvgL,200.0,1.98,-0.0099009900990099,0.4736842105263157,1.0555555555555556,0.0513114075697542,0.0499912361921399,0.0394913238302185,0.0124978090480349,,True,True,1.0,1.0,0.98,0.98,1.5-2,50-60%,5-7.5%,-5-0%,0
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Grigor Dimitrov,Dominic Stricker,player2,top_10,0.9015723858085792,1.2,1.22,B365W/B365L,AvgW/AvgL,200.0,1.196,-0.0163934426229508,0.7894736842105263,1.0555555555555556,0.112098701598053,0.0818868629702951,0.0782805734270608,0.102358578712869,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,10%+,-5-0%,4
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Stan Wawrinka,Andrey Rublev,player1,top_10,0.2942928619380409,5.0,4.67,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0706638115631692,0.1896272285251215,1.0547008547008547,0.1046656334129193,0.4714643096902047,0.4479208807351613,0.0294665193556377,,True,True,1.0,4.0,3.92,3.92,3-5,25-40%,10%+,5%+,1
2024-10-14,2024-10-19,Antwerp,SF,Hard,3,Hugo Gaston,Roberto Bautista Agut,player2,other,0.3986644275981984,3.0,2.94,B365W/B365L,AvgW/AvgL,200.0,2.96,0.0204081632653061,0.3181818181818181,1.0476190476190477,0.0804826094163803,0.1959932827945952,0.1800467056906672,0.0244991603493244,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,7.5-10%,0-2.5%,0
2024-10-21,2024-10-21,Basel,R32,Hard,3,Andrey Rublev,Nuno Borges,player2,top_10,0.8816836428978864,1.17,1.18,B365W/B365L,AvgW/AvgL,200.0,1.1666,-0.0084745762711864,0.8103727714748785,1.0547008547008547,0.0713108714230078,0.0315698621905269,0.0285721378046741,0.0464262679272455,,True,True,1.0,0.1699999999999999,0.1665999999999998,0.1665999999999998,1-1.5,75-100%,5-7.5%,-5-0%,3
2024-10-21,2024-10-22,Vienna,R32,Hard,3,Alex De Minaur,Jan Lennard Struff,player2,top_10,0.8059648673421927,1.36,1.35,B365W/B365L,AvgW/AvgL,200.0,1.3528000000000002,0.0074074074074073,0.7017543859649122,1.0477941176470589,0.1042104813772805,0.0961122195853822,0.0903092725405185,0.0667445969342932,,True,True,1.0,0.3600000000000001,0.3528000000000002,0.3528000000000002,1-1.5,75-100%,10%+,0-2.5%,3
2024-10-21,2024-10-23,Basel,R16,Hard,3,Alejandro Tabilo,Andrey Rublev,player1,top_10,0.2818128520199388,4.0,3.88,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0309278350515465,0.238095238095238,1.05,0.0437176139247006,0.1272514080797551,0.1103426369585587,0.0106042840066462,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,2.5-5%,0
2024-10-21,2024-10-24,Basel,R16,Hard,3,Pedro Martinez,Arthur Fils,player2,other,0.2327849584764254,4.5,4.28,B365W/B365L,AvgW/AvgL,200.0,4.43,0.0514018691588784,0.2105263157894736,1.0555555555555556,0.0222586426869517,0.0475323131439144,0.0312373660505645,0.0033951652245653,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,<=3%,5%+,0
2024-10-21,2024-10-24,Vienna,R16,Hard,3,Flavio Cobolli,Alex De Minaur,player1,top_10,0.3107686176881051,3.4,3.24,B365W/B365L,AvgW/AvgL,200.0,3.352,0.0493827160493827,0.281183932346723,1.045997346306944,0.029584685341382,0.0566133001395572,0.0416964064905281,0.0058972187645372,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,<=3%,2.5-5%,0
2024-10-21,2024-10-24,Vienna,R16,Hard,3,Lorenzo Musetti,Gael Monfils,player2,other,0.6571041626697959,1.67,1.65,B365W/B365L,AvgW/AvgL,200.0,1.6566,0.0121212121212122,0.5684754521963824,1.0533478497550357,0.0886287104734134,0.097363951658559,0.0885587558787839,0.0363298327084175,,True,True,1.0,0.6699999999999999,0.6566000000000001,0.6566000000000001,1.5-2,60-75%,7.5-10%,0-2.5%,3
2024-10-21,2024-10-25,Basel,QF,Hard,3,Holger Rune,David Goffin,player2,other,0.7579103605170477,1.36,1.36,B365W/B365L,AvgW/AvgL,200.0,1.3528000000000002,0.0,0.7017543859649122,1.0477941176470589,0.0561559745521355,0.0307580903031849,0.0253011357074623,0.0213597849327673,,True,True,1.0,0.3600000000000001,0.3528000000000002,0.3528000000000002,1-1.5,75-100%,5-7.5%,-5-0%,3
2024-10-21,2024-10-25,Vienna,QF,Hard,3,Alexander Zverev,Lorenzo Musetti,player2,top_10,0.8562707940110452,1.22,1.24,B365W/B365L,AvgW/AvgL,200.0,1.2156,-0.0161290322580645,0.7801801801801801,1.0506190133646311,0.0760906138308651,0.0446503686934751,0.0408827771998265,0.0507390553334944,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,7.5-10%,-5-0%,3
2024-10-28,2024-10-29,Paris Masters,R32,Hard,4,Nicolas Jarry,Carlos Alcaraz,player1,top_10,0.2055992746253357,10.0,9.17,B365W/B365L,AvgW/AvgL,200.0,9.82,0.0905125408942202,0.0958408679927667,1.0433962264150942,0.1097584066325689,1.0559927462533572,1.0189848768207967,0.029333131840371,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,10%+,5%+,6
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Daniil Medvedev,Alexei Popyrin,player2,top_10,0.8143921593834789,1.3,1.3,B365W/B365L,AvgW/AvgL,200.0,1.294,0.0,0.7291666666666667,1.0549450549450547,0.0852254927168121,0.0587098071985225,0.0538234542422216,0.0489248393321021,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,7.5-10%,-5-0%,3
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Arthur Fils,Jan Lennard Struff,player2,other,0.746375860652309,1.4,1.42,B365W/B365L,AvgW/AvgL,200.0,1.392,-0.0140845070422535,0.6818181818181818,1.0476190476190477,0.0645576788341272,0.0449262049132325,0.038955198028014,0.0280788780707703,,True,True,1.0,0.3999999999999999,0.3919999999999999,0.3919999999999999,1-1.5,60-75%,5-7.5%,-5-0%,3
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Miomir Kecmanovic,Alex De Minaur,player1,top_10,0.2715519581238074,4.0,3.9,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0256410256410257,0.238095238095238,1.05,0.0334567200285693,0.0862078324952295,0.0699147150078011,0.0071839860412691,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,2.5-5%,0
2024-10-28,2024-10-31,Paris Masters,R16,Hard,4,Ugo Humbert,Carlos Alcaraz,player1,top_10,0.2468877256548898,5.0,4.87,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0266940451745378,0.1896272285251215,1.0547008547008547,0.0572604971297682,0.234438628274449,0.2146876102220578,0.014652414267153,,True,True,1.0,4.0,3.92,3.92,3-5,0-25%,5-7.5%,2.5-5%,0
2024-10-28,2024-10-31,Paris Masters,R16,Hard,4,Arthur Rinderknech,Grigor Dimitrov,player2,top_10,0.2815448488163889,4.5,4.27,B365W/B365L,AvgW/AvgL,200.0,4.43,0.053864168618267,0.2105263157894736,1.0555555555555556,0.0710185330269153,0.2669518196737503,0.247243680256603,0.0190679871195535,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,5%+,0
2024-10-28,2024-11-01,Paris Masters,QF,Hard,4,Stefanos Tsitsipas,Alexander Zverev,player2,top_10,0.4694146531103408,3.0,3.02,B365W/B365L,AvgW/AvgL,200.0,2.96,-0.0066225165562914,0.3181818181818181,1.0476190476190477,0.1512328349285226,0.4082439593310224,0.3894673732066087,0.0510304949163778,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,10%+,-5-0%,1
2024-11-04,2024-11-06,Metz,R16,Hard,3,Casper Ruud,Benjamin Bonzi,player2,top_10,0.5401107096160244,1.91,1.88,B365W/B365L,AvgW/AvgL,200.0,1.8918,0.0159574468085106,0.5,1.0471204188481675,0.0401107096160243,0.0316114553666064,0.0217814404515948,0.0086844657600567,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,50-60%,3-5%,0-2.5%,0
2024-11-11,2024-11-11,Tour Finals,RR,Hard,1,Andrey Rublev,Alexander Zverev,player1,top_10,0.2956414503097495,3.5,3.48,B365W/B365L,AvgW/AvgL,200.0,3.45,0.0057471264367816,0.2708333333333333,1.0549450549450547,0.0248081169764161,0.0347450760841232,0.0199630035686357,0.0034745076084123,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,<=3%,0-2.5%,0
2024-11-11,2024-11-12,Tour Finals,RR,Hard,1,Alex De Minaur,Daniil Medvedev,player1,top_10,0.5890799491740671,1.91,1.88,B365W/B365L,AvgW/AvgL,200.0,1.8918,0.0159574468085106,0.5,1.0471204188481675,0.0890799491740671,0.1251427029224682,0.1144214478475001,0.0343798634402385,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,50-60%,7.5-10%,0-2.5%,3
