tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit,friction_bps,friction_adjusted_odds,friction_adjusted_profit,friction_adjusted_ev
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,John Millman,Roberto Bautista Agut,player1,other,0.3184295318818628,3.4,3.46,-0.0173410404624277,0.281183932346723,0.0372455995351397,0.0826604083983335,False,1.0,-1.0,200.0,3.352,-1.0,0.06737579086800405
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,Matthew Ebden,Rafael Nadal,player2,top_10,0.1379670789255149,10.0,9.92,0.0080645161290322,0.0958408679927667,0.0421262109327482,0.3796707892551496,False,1.0,-1.0,200.0,9.82,-1.0,0.3548367150485565
2019-01-14,2019-01-17,Australian Open,R64,Hard,5,Novak Djokovic,Jo-Wilfried Tsonga,player1,top_10,0.9729929802649622,1.06,1.06,0.0,0.9041591320072332,0.0688338482577288,0.0313725590808599,True,1.0,0.06,200.0,1.0588,0.05879999999999996,0.030204967504541907
2019-01-14,2019-01-18,Australian Open,R32,Hard,5,Marin Cilic,Fernando Verdasco,player2,top_10,0.8350135629859144,1.28,1.3,-0.0153846153846154,0.7455268389662029,0.0894867240197115,0.0688173606219705,True,1.0,0.28,200.0,1.2744,0.2744,0.06414128466924934
2019-01-14,2019-01-18,Australian Open,R32,Hard,5,Diego Schwartzman,Tomas Berdych,player1,other,0.2680590834466606,4.0,4.04,-0.0099009900990099,0.238095238095238,0.0299638453514225,0.0722363337866425,False,1.0,-1.0,200.0,3.94,-1.0,0.056152788779842644
2019-01-14,2019-01-19,Australian Open,R32,Hard,5,Alex Bolt,Alexander Zverev,player1,top_10,0.1601926421198309,13.0,10.63,0.2229539040451551,0.074074074074074,0.0861185680457568,1.082504347557802,False,1.0,-1.0,200.0,12.76,-1.0,1.0440581134490423
2019-01-14,2019-01-20,Australian Open,R16,Hard,5,Marin Cilic,Roberto Bautista Agut,player1,top_10,0.6941862121697782,1.72,1.72,0.0,0.549738219895288,0.1444479922744901,0.1940002849320184,False,1.0,-1.0,200.0,1.7056,-1.0,0.18400400347677365
2019-01-14,2019-01-20,Australian Open,R16,Hard,5,Roger Federer,Stefanos Tsitsipas,player1,top_10,0.9161042935423592,1.14,1.16,-0.0172413793103448,0.8283132530120482,0.0877910405303109,0.0443588946382892,False,1.0,-1.0,200.0,1.1372,-1.0,0.04179380261637089
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Daniil Medvedev,Novak Djokovic,player1,top_10,0.1811438979727958,6.5,6.4,0.015625,0.1458607095926412,0.0352831883801545,0.1774353368231728,False,1.0,-1.0,200.0,6.39,-1.0,0.15750950804616493
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Milos Raonic,Alexander Zverev,player1,top_10,0.5785022523701722,2.2,2.13,0.0328638497652582,0.4300518134715025,0.1484504388986696,0.2727049552143789,True,1.0,1.2000000000000002,200.0,2.176,1.1760000000000002,0.2588209011574947
2019-01-14,2019-01-24,Australian Open,SF,Hard,5,Rafael Nadal,Stefanos Tsitsipas,player2,top_10,0.935165203896558,1.16,1.18,-0.0169491525423729,0.8116883116883117,0.1234768922082463,0.0847916365200072,True,1.0,0.1599999999999999,200.0,1.1567999999999998,0.15679999999999983,0.08179910786753813
2019-01-14,2019-01-25,Australian Open,SF,Hard,5,Lucas Pouille,Novak Djokovic,player2,top_10,0.1122943720328841,11.0,10.45,0.0526315789473685,0.0871369294605809,0.0251574425723032,0.2352380923617258,False,1.0,-1.0,200.0,10.8,-1.0,0.21277921795514831
2019-01-14,2019-01-27,Australian Open,F,Hard,5,Novak Djokovic,Rafael Nadal,player2,top_10,0.6289621303312996,1.74,1.75,-0.0057142857142856,0.5526992287917738,0.0762629015395257,0.0943941067764612,True,1.0,0.74,200.0,1.7252,0.7252000000000001,0.08508546724755806
2019-02-04,2019-02-07,Cordoba,R16,Clay,3,Alessandro Giannessi,Diego Schwartzman,player1,other,0.1459501078774676,8.0,7.99,0.0012515644555695,0.118942731277533,0.0270073765999345,0.1676008630197407,False,1.0,-1.0,200.0,7.859999999999999,-1.0,0.1471678479168952
2019-02-11,2019-02-13,Rotterdam,R32,Hard,3,Thomas Fabbiano,Jo-Wilfried Tsonga,player2,other,0.2148646849177715,5.5,6.2,-0.1129032258064516,0.1716867469879518,0.0431779379298197,0.1817557670477435,False,1.0,-1.0,200.0,5.41,-1.0,0.16241794540514387
2019-02-11,2019-02-14,New York,R16,Hard,3,John Isner,Bernard Tomic,player1,top_10,0.8811101998322786,1.4,1.37,0.0218978102189779,0.6626506024096386,0.2184595974226399,0.2335542797651899,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.2265053981665317
2019-02-11,2019-02-14,Buenos Aires,R16,Clay,3,Maximilian Marterer,Dominic Thiem,player1,top_10,0.2495758246734304,4.5,4.87,-0.0759753593429158,0.2077464788732394,0.0418293458001909,0.1230912110304368,False,1.0,-1.0,200.0,4.43,-1.0,0.10562090330329665
2019-02-11,2019-02-15,Rotterdam,QF,Hard,3,Damir Dzumhur,Gael Monfils,player2,other,0.2576282323974606,4.33,4.25,0.0188235294117646,0.2198198198198198,0.0378084125776407,0.1155302462810042,False,1.0,-1.0,200.0,4.2634,-1.0,0.0983722060033334
2019-02-11,2019-02-15,Rotterdam,QF,Hard,3,Marton Fucsovics,Kei Nishikori,player2,top_10,0.2469925987799391,4.5,4.58,-0.0174672489082969,0.2105263157894736,0.0364662829904655,0.1114666945097263,False,1.0,-1.0,200.0,4.43,-1.0,0.09417721259513012
2019-02-11,2019-02-15,Buenos Aires,QF,Clay,3,Pablo Cuevas,Dominic Thiem,player2,top_10,0.3298976373324863,3.5,3.62,-0.0331491712707182,0.2708333333333333,0.0590643039991529,0.1546417306637021,False,1.0,-1.0,200.0,3.45,-1.0,0.13814684879707773
2019-02-11,2019-02-16,Rotterdam,SF,Hard,3,Stan Wawrinka,Kei Nishikori,player1,top_10,0.4361530300122299,2.5,2.48,0.0080645161290322,0.3796526054590571,0.0565004245531728,0.0903825750305747,True,1.0,1.5,200.0,2.4699999999999998,1.4699999999999998,0.07729798413020761
2019-02-11,2019-02-16,New York,QF,Hard,3,Jordan Thompson,John Isner,player1,top_10,0.4131237845606192,3.4,3.52,-0.0340909090909091,0.281183932346723,0.1319398522138962,0.4046208675061055,False,1.0,-1.0,200.0,3.352,-1.0,0.38479092584719565
2019-02-11,2019-02-16,Buenos Aires,SF,Clay,3,Dominic Thiem,Diego Schwartzman,player1,top_10,0.8028950454710537,1.4,1.42,-0.0140845070422535,0.6818181818181818,0.1210768636528719,0.1240530636594751,False,1.0,-1.0,200.0,1.392,-1.0,0.11762990329570672
2019-02-18,2019-02-20,Delray Beach,R32,Hard,3,Juan Martin del Potro,Yoshihito Nishioka,player1,top_10,0.8327394094809718,1.25,1.32,-0.053030303030303,0.75,0.0827394094809718,0.0409242618512147,True,1.0,0.25,200.0,1.245,0.2450000000000001,0.036760564803809986
2019-02-18,2019-02-20,Delray Beach,R16,Hard,3,John Isner,Lukas Lacko,player1,top_10,0.9439857054403364,1.11,1.12,-0.0089285714285713,0.8541392904073586,0.0898464150329778,0.0478241330387735,True,1.0,0.1100000000000001,200.0,1.1078000000000001,0.10780000000000012,0.04574736448680482
2019-02-18,2019-02-22,Delray Beach,R16,Hard,3,Juan Martin del Potro,Reilly Opelka,player2,top_10,0.6929307664478245,1.5,1.51,-0.0066225165562914,0.625,0.0679307664478244,0.0393961496717367,True,1.0,0.5,200.0,1.49,0.49,0.03246684200725847
2019-02-18,2019-02-22,Delray Beach,QF,Hard,3,Adrian Mannarino,John Isner,player1,top_10,0.2461217869860295,4.33,4.1,0.0560975609756098,0.2198198198198198,0.0263019671662096,0.0657073376495077,False,1.0,-1.0,200.0,4.2634,-1.0,0.04931562663623812
2019-02-18,2019-02-23,Delray Beach,SF,Hard,3,John Isner,Daniel Evans,player1,top_10,0.7425777000493743,1.44,1.42,0.0140845070422535,0.6563245823389022,0.086253117710472,0.0693118880710989,False,1.0,-1.0,200.0,1.4312,-1.0,0.06277720431066452
2019-02-25,2019-02-25,Dubai,R32,Hard,3,Roger Federer,Philipp Kohlschreiber,player2,top_10,0.98,1.1,1.11,-0.009009009009009,0.8641975308641975,0.1158024691358025,0.078,True,1.0,0.1,200.0,1.098,0.09800000000000009,0.07604000000000007
2019-02-25,2019-02-26,Dubai,R32,Hard,3,Marin Cilic,Gael Monfils,player2,top_10,0.6920903471009866,1.8,1.93,-0.0673575129533677,0.5135135135135135,0.1785768335874731,0.2457626247817759,False,1.0,-1.0,200.0,1.784,-1.0,0.23468917922816013
2019-02-25,2019-02-26,Dubai,R32,Hard,3,Benoit Paire,Kei Nishikori,player2,top_10,0.2739965459158103,4.5,4.82,-0.066390041493776,0.2077464788732394,0.0662500670425709,0.2329844566211466,False,1.0,-1.0,200.0,4.43,-1.0,0.21380469840703953
2019-02-25,2019-02-27,Dubai,R16,Hard,3,Egor Gerasimov,Stefanos Tsitsipas,player2,other,0.2438948819351482,4.33,4.3,0.0069767441860466,0.2169981916817359,0.0268966902534122,0.0560648387791916,False,1.0,-1.0,200.0,4.2634,-1.0,0.039821439642310774
2019-02-25,2019-02-27,Acapulco,R32,Hard,3,Mischa Zverev,Rafael Nadal,player2,top_10,0.1048650417122234,11.0,10.09,0.0901883052527254,0.0871369294605809,0.0177281122516425,0.1535154588344578,False,1.0,-1.0,200.0,10.8,-1.0,0.13254245049201274
2019-02-25,2019-02-27,Acapulco,R16,Hard,3,Peter Gojowczyk,John Millman,player1,other,0.375125272940085,2.75,2.79,-0.014336917562724,0.3373493975903614,0.0377758753497236,0.0315945005852338,False,1.0,-1.0,200.0,2.715,-1.0,0.01846511603233081
2019-02-25,2019-02-28,Dubai,QF,Hard,3,Marton Fucsovics,Roger Federer,player1,top_10,0.2855579982482905,5.0,5.05,-0.0099009900990099,0.1883116883116883,0.0972463099366022,0.4277899912414526,False,1.0,-1.0,200.0,4.92,-1.0,0.40494535138158927
2019-02-25,2019-02-28,Acapulco,R16,Hard,3,David Ferrer,Alexander Zverev,player2,top_10,0.2429309719264157,5.0,4.89,0.0224948875255623,0.1883116883116883,0.0546192836147274,0.2146548596320788,False,1.0,-1.0,200.0,4.92,-1.0,0.1952203818779652
2019-02-25,2019-02-28,Acapulco,R16,Hard,3,Steve Johnson,Stan Wawrinka,player1,other,0.2872455995351397,3.75,3.65,0.0273972602739727,0.25,0.0372455995351397,0.0771709982567739,False,1.0,-1.0,200.0,3.695,-1.0,0.06137249028234115
2019-02-25,2019-03-01,Sao Paulo,QF,Clay,3,Marco Trungelliti,Guido Pella,player1,other,0.2339450992571599,4.5,4.62,-0.0259740259740259,0.2105263157894736,0.0234187834676862,0.0527529466572196,False,1.0,-1.0,200.0,4.43,-1.0,0.036376789709218316
2019-02-25,2019-03-01,Acapulco,QF,Hard,3,John Millman,John Isner,player1,top_10,0.462837170393833,2.3,2.28,0.0087719298245614,0.411764705882353,0.05107246451148,0.0645254919058159,False,1.0,-1.0,200.0,2.274,-1.0,0.052491725475576234
2019-02-25,2019-03-02,Dubai,F,Hard,3,Roger Federer,Stefanos Tsitsipas,player1,top_10,0.933101929334694,1.28,1.32,-0.0303030303030302,0.7455268389662029,0.1875750903684911,0.1943704695484084,True,1.0,0.28,200.0,1.2744,0.2744,0.1891450987441341
2019-02-25,2019-03-02,Acapulco,SF,Hard,3,Cameron Norrie,Alexander Zverev,player2,top_10,0.280874111517174,5.0,5.09,-0.0176817288801571,0.1883116883116883,0.0925624232054857,0.40437055758587,False,1.0,-1.0,200.0,4.92,-1.0,0.38190062866449614
2019-02-25,2019-03-02,Acapulco,SF,Hard,3,Nick Kyrgios,John Isner,player2,top_10,0.6137664344440832,1.72,1.74,-0.0114942528735632,0.549738219895288,0.0640282145487951,0.055678267243823,True,1.0,0.72,200.0,1.7056,0.7056,0.04684003058782826
2019-03-04,2019-03-09,Indian Wells Masters,R64,Hard,4,Felix Auger Aliassime,Stefanos Tsitsipas,player1,top_10,0.4138869612951542,3.0,3.03,-0.0099009900990097,0.3119266055045871,0.101960355790567,0.2416608838854624,True,1.0,2.0,200.0,2.96,1.96,0.2251054054336563
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Mackenzie Mcdonald,Daniil Medvedev,player1,other,0.2872455995351397,3.75,3.94,-0.048223350253807,0.25,0.0372455995351397,0.0771709982567739,False,1.0,-1.0,200.0,3.695,-1.0,0.06137249028234115
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Nicolas Jarry,Kyle Edmund,player1,other,0.3144809930787147,3.4,3.43,-0.0087463556851312,0.2765957446808511,0.0378852483978636,0.0692353764676299,False,1.0,-1.0,200.0,3.352,-1.0,0.054140288799851555
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Martin Klizan,Alexander Zverev,player2,top_10,0.2308793200028611,5.5,6.12,-0.1013071895424836,0.1716867469879518,0.0591925730149093,0.2698362600157364,False,1.0,-1.0,200.0,5.41,-1.0,0.24905712121547863
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Jordan Thompson,Dominic Thiem,player1,top_10,0.3941149933600709,3.25,3.36,-0.0327380952380952,0.2903930131004367,0.1037219802596342,0.2808737284202305,False,1.0,-1.0,200.0,3.205,-1.0,0.2631385537190273
2019-03-04,2019-03-11,Indian Wells Masters,R32,Hard,4,Jan Lennard Struff,Alexander Zverev,player2,top_10,0.2797877163503044,5.0,4.94,0.0121457489878542,0.1883116883116883,0.0914760280386161,0.3989385817515221,True,1.0,4.0,200.0,4.92,3.92,0.3765555644434977
2019-03-04,2019-03-11,Indian Wells Masters,R32,Hard,4,Gilles Simon,Dominic Thiem,player1,top_10,0.441125461038212,3.0,2.97,0.0101010101010099,0.3181818181818181,0.1229436428563939,0.3233763831146361,False,1.0,-1.0,200.0,2.96,-1.0,0.30573136467310746
2019-03-04,2019-03-12,Indian Wells Masters,R32,Hard,4,John Isner,Guido Pella,player2,top_10,0.8583662356932734,1.22,1.24,-0.0161290322580645,0.7801801801801801,0.0781860555130933,0.0472068075457935,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.04342999610874318
2019-03-04,2019-03-12,Indian Wells Masters,R32,Hard,4,Hubert Hurkacz,Kei Nishikori,player1,top_10,0.357941780566305,3.2,3.38,-0.0532544378698224,0.2982456140350877,0.0596961665312172,0.145413697812176,True,1.0,2.2,200.0,3.156,2.156,0.12966425946725857
2019-03-04,2019-03-13,Indian Wells Masters,R16,Hard,4,John Isner,Karen Khachanov,player1,top_10,0.6994637459300199,1.61,1.64,-0.0182926829268291,0.588235294117647,0.1112284518123729,0.1261366309473321,False,1.0,-1.0,200.0,1.5978,-1.0,0.11760317324698588
2019-03-04,2019-03-13,Indian Wells Masters,R16,Hard,4,Kyle Edmund,Roger Federer,player1,top_10,0.3454906144828118,4.5,4.52,-0.0044247787610618,0.2105263157894736,0.1349642986933381,0.5547077651726531,False,1.0,-1.0,200.0,4.43,-1.0,0.5305234221588562
2019-03-04,2019-03-14,Indian Wells Masters,R16,Hard,4,Ivo Karlovic,Dominic Thiem,player1,top_10,0.4021360451256207,3.5,3.43,0.0204081632653061,0.2708333333333333,0.1313027117922873,0.4074761579396725,False,1.0,-1.0,200.0,3.45,-1.0,0.38736935568339137
2019-03-04,2019-03-16,Indian Wells Masters,SF,Hard,4,Dominic Thiem,Milos Raonic,player1,top_10,0.4376037219198967,2.37,2.37,0.0,0.398477157360406,0.0391265645594907,0.0371208209501552,True,1.0,1.37,200.0,2.3426,1.3426,0.025130478969550007
2019-03-04,2019-03-17,Indian Wells Masters,F,Hard,4,Dominic Thiem,Roger Federer,player1,top_10,0.2673936652047067,4.0,3.98,0.0050251256281406,0.238095238095238,0.0292984271094686,0.069574660818827,True,1.0,3.0,200.0,3.94,2.94,0.05353104090654437
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Kei Nishikori,Dusan Lajovic,player1,top_10,0.8891150459083326,1.18,1.16,0.0172413793103447,0.7922535211267606,0.0968615247815719,0.0491557541718323,False,1.0,-1.0,200.0,1.1764,-1.0,0.045954940006562334
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Mischa Zverev,Nikoloz Basilashvili,player1,other,0.3144956950993925,3.75,3.7,0.0135135135135133,0.25,0.0644956950993925,0.1793588566227221,False,1.0,-1.0,200.0,3.695,-1.0,0.16206159339225523
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Hubert Hurkacz,Dominic Thiem,player1,top_10,0.405774556015049,3.0,3.18,-0.0566037735849057,0.3119266055045871,0.0938479505104619,0.217323668045147,True,1.0,2.0,200.0,2.96,1.96,0.2010926858045451
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Ilya Ivashka,Kyle Edmund,player1,other,0.2311652623409256,4.5,4.6,-0.0217391304347824,0.2077464788732394,0.0234187834676862,0.0402436805341654,False,1.0,-1.0,200.0,4.43,-1.0,0.02406211217030041
2019-03-18,2019-03-23,Miami Masters,R64,Hard,4,Mackenzie Mcdonald,Stefanos Tsitsipas,player1,top_10,0.3852654625235582,3.75,3.84,-0.0234375,0.25,0.1352654625235582,0.4447454844633436,False,1.0,-1.0,200.0,3.695,-1.0,0.4235558840245476
2019-03-18,2019-03-24,Miami Masters,R64,Hard,4,David Ferrer,Alexander Zverev,player2,top_10,0.2976327022911728,4.0,4.05,-0.0123456790123456,0.2337164750957854,0.0639162271953873,0.1905308091646911,True,1.0,3.0,200.0,3.94,2.94,0.17267284702722074
2019-03-18,2019-03-25,Miami Masters,R32,Hard,4,Kevin Anderson,Joao Sousa,player2,top_10,0.6923244947344314,1.53,1.52,0.006578947368421,0.6203473945409429,0.0719771001934884,0.05925647694368,True,1.0,0.53,200.0,1.5194,0.5194000000000001,0.05191783729949506
2019-03-18,2019-03-26,Miami Masters,R32,Hard,4,Leonardo Mayer,Stefanos Tsitsipas,player1,top_10,0.3633479864152513,4.0,3.84,0.0416666666666667,0.238095238095238,0.1252527483200132,0.4533919456610054,False,1.0,-1.0,200.0,3.94,-1.0,0.43159106647609
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,Kevin Anderson,Jordan Thompson,player1,top_10,0.8053040158369336,1.4,1.42,-0.0140845070422535,0.6818181818181818,0.1234858340187518,0.1274256221717069,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.12098319004501146
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,John Isner,Kyle Edmund,player2,top_10,0.6770387579276788,1.9,1.85,0.0270270270270269,0.5,0.1770387579276787,0.2863736400625896,True,1.0,0.8999999999999999,200.0,1.882,0.8819999999999999,0.2741869424198914
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,Novak Djokovic,Roberto Bautista Agut,player1,top_10,0.8611461663447785,1.2,1.19,0.0084033613445377,0.7894736842105263,0.0716724821342521,0.0333753996137341,False,1.0,-1.0,200.0,1.196,-1.0,0.029930814948355006
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Denis Shapovalov,Stefanos Tsitsipas,player1,top_10,0.544354466611205,2.2,2.2,0.0,0.4300518134715025,0.1143026531397024,0.1975798265446511,True,1.0,1.2000000000000002,200.0,2.176,1.1760000000000002,0.1845153193459822
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Daniil Medvedev,Roger Federer,player1,top_10,0.3838752477991174,3.5,3.52,-0.0056818181818182,0.2708333333333333,0.113041914465784,0.3435633672969109,False,1.0,-1.0,200.0,3.45,-1.0,0.3243696049069551
2019-03-18,2019-03-29,Miami Masters,QF,Hard,4,Kevin Anderson,Roger Federer,player1,top_10,0.3292229235457252,5.0,4.86,0.0288065843621398,0.1883116883116883,0.1409112352340369,0.6461146177286262,False,1.0,-1.0,200.0,4.92,-1.0,0.6197767838449679
2019-03-18,2019-03-29,Miami Masters,SF,Hard,4,Roger Federer,Denis Shapovalov,player1,top_10,0.9400480654224102,1.2,1.2,0.0,0.7894736842105263,0.1505743812118838,0.1280576785068921,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.12429748624520248
2019-04-08,2019-04-09,Marrakech,R32,Clay,3,Denis Istomin,Alexander Zverev,player2,top_10,0.189190420276615,6.0,7.0,-0.1428571428571429,0.1573033707865168,0.0318870494900981,0.1351425216596902,False,1.0,-1.0,200.0,5.9,-1.0,0.11622347963202861
2019-04-08,2019-04-11,Marrakech,R16,Clay,3,Alexander Zverev,Jaume Munar,player2,top_10,0.8433427235808576,1.25,1.24,0.0080645161290322,0.75,0.0933427235808576,0.054178404476072,False,1.0,-1.0,200.0,1.245,-1.0,0.04996169085816779
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Dominic Thiem,Martin Klizan,player2,top_10,0.8694876899604718,1.2,1.22,-0.0163934426229508,0.783001808318264,0.0864858816422077,0.043385227952566,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.03990727719272419
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Mikhail Kukushkin,Stefanos Tsitsipas,player1,top_10,0.4007267638270496,3.75,4.06,-0.0763546798029556,0.25,0.1507267638270496,0.5027253643514361,False,1.0,-1.0,200.0,3.695,-1.0,0.480685392340948
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Alexander Zverev,Fabio Fognini,player2,top_10,0.8520965770577356,1.25,1.25,0.0,0.7619047619047619,0.0901918151529737,0.0651207213221694,False,1.0,-1.0,200.0,1.245,-1.0,0.060860238436880876
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Dominic Thiem,Dusan Lajovic,player2,top_10,0.9333080320045544,1.16,1.17,-0.0085470085470085,0.8116883116883117,0.1216197203162425,0.0826373171252828,False,1.0,-1.0,200.0,1.1567999999999998,-1.0,0.07965073142286833
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Stefanos Tsitsipas,Daniil Medvedev,player1,top_10,0.687716290047987,1.72,1.76,-0.0227272727272727,0.549738219895288,0.1379780701526989,0.1828720188825375,False,1.0,-1.0,200.0,1.7056,-1.0,0.17296890430584655
2019-04-15,2019-04-19,Monte Carlo Masters,QF,Clay,4,Guido Pella,Rafael Nadal,player2,top_10,0.0939378824139229,17.0,15.87,0.0712035286704475,0.0566037735849056,0.0373341088290173,0.5969440010366907,False,1.0,-1.0,200.0,16.68,-1.0,0.566883878664234
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Dominic Thiem,Diego Schwartzman,player1,top_10,0.8487432959728847,1.3,1.3,0.0,0.7234042553191489,0.1253390406537358,0.1033662847647501,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.0982738249889128
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Stefanos Tsitsipas,Marton Fucsovics,player1,top_10,0.8187738278801522,1.3,1.32,-0.0151515151515151,0.7234042553191489,0.0953695725610033,0.0644059762441978,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.05949333327691694
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,Felix Auger Aliassime,Kei Nishikori,player1,top_10,0.4662545576587013,2.3,2.25,0.0222222222222221,0.411764705882353,0.0544898517763483,0.0723854826150128,False,1.0,-1.0,200.0,2.274,-1.0,0.06026286411588666
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,Jan Lennard Struff,Stefanos Tsitsipas,player1,top_10,0.3984309629892396,3.75,3.73,0.0053619302949061,0.2544731610337972,0.1439578019554423,0.4941161112096484,True,1.0,2.75,200.0,3.695,2.695,0.47220240824524007
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,David Ferrer,Rafael Nadal,player2,top_10,0.1944188789016196,5.5,5.59,-0.0161001788908765,0.1716867469879518,0.0227321319136678,0.0693038339589082,False,1.0,-1.0,200.0,5.41,-1.0,0.05180613485776209
2019-04-22,2019-04-26,Barcelona,QF,Clay,3,Kei Nishikori,Roberto Carballes Baena,player1,top_10,0.8764007390558989,1.22,1.27,-0.0393700787401575,0.7801801801801801,0.0962205588757187,0.0692089016481966,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.0653527383963507
2019-04-22,2019-04-26,Barcelona,QF,Clay,3,Jan Lennard Struff,Rafael Nadal,player1,top_10,0.1852382574031839,10.0,9.4,0.0638297872340425,0.0958408679927667,0.0893973894104172,0.8523825740318394,False,1.0,-1.0,200.0,9.82,-1.0,0.8190396876992658
2019-04-22,2019-04-28,Barcelona,F,Clay,3,Dominic Thiem,Daniil Medvedev,player1,top_10,0.9064614817873048,1.28,1.29,-0.0077519379844961,0.7455268389662029,0.160934642821102,0.1602706966877503,True,1.0,0.28,200.0,1.2744,0.2744,0.1551945123897412
2019-04-29,2019-05-01,Estoril,R16,Clay,3,Guido Andreozzi,Stefanos Tsitsipas,player1,top_10,0.2390279295595796,4.5,4.97,-0.0945674044265593,0.2077464788732394,0.0312814506863402,0.0756256830181083,False,1.0,-1.0,200.0,4.43,-1.0,0.05889372794893766
2019-04-29,2019-05-02,Munich,R16,Clay,3,Taro Daniel,Guido Pella,player2,other,0.245010499258368,4.5,4.82,-0.066390041493776,0.2077464788732394,0.0372640203851286,0.1025472466626561,False,1.0,-1.0,200.0,4.43,-1.0,0.08539651171457008
2019-04-29,2019-05-04,Estoril,SF,Clay,3,Stefanos Tsitsipas,David Goffin,player1,top_10,0.7909412523065422,1.53,1.52,0.006578947368421,0.6203473945409429,0.1705938577655993,0.2101401160290096,True,1.0,0.53,200.0,1.5194,0.5194000000000001,0.20175613875456033
2019-05-06,2019-05-07,Madrid Masters,R32,Clay,4,Reilly Opelka,Dominic Thiem,player2,top_10,0.2925881497575151,6.0,5.88,0.0204081632653061,0.1573033707865168,0.1352847789709982,0.7555288985450908,False,1.0,-1.0,200.0,5.9,-1.0,0.7262700835693394
2019-05-06,2019-05-07,Madrid Masters,R32,Clay,4,Roger Federer,Richard Gasquet,player2,top_10,0.98,1.1,1.1,0.0,0.8641975308641975,0.1158024691358025,0.078,True,1.0,0.1,200.0,1.098,0.09800000000000009,0.07604000000000007
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Felix Auger Aliassime,Rafael Nadal,player2,top_10,0.2270892493362614,5.5,5.29,0.0396975425330812,0.1716867469879518,0.0554025023483095,0.2489908713494376,False,1.0,-1.0,200.0,5.41,-1.0,0.2285528389091741
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Hugo Dellien,Kei Nishikori,player1,top_10,0.2638053622564897,6.0,5.78,0.0380622837370241,0.1573033707865168,0.1065019914699728,0.5828321735389383,False,1.0,-1.0,200.0,5.9,-1.0,0.5564516373132895
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Juan Martin del Potro,Laslo Djere,player1,top_10,0.7136937441224965,1.72,1.76,-0.0227272727272727,0.5376344086021505,0.176059335520346,0.2275532398906939,False,1.0,-1.0,200.0,1.7056,-1.0,0.21727604997533012
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Frances Tiafoe,Rafael Nadal,player2,top_10,0.0974302740461868,11.0,10.39,0.0587102983638112,0.0871369294605809,0.0102933445856059,0.0717330145080555,False,1.0,-1.0,200.0,10.8,-1.0,0.05224695969881743
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Stan Wawrinka,Kei Nishikori,player2,top_10,0.6372499025662042,1.72,1.72,0.0,0.549738219895288,0.0875116826709161,0.0960698324138711,True,1.0,0.72,200.0,1.7056,0.7056,0.08689343381691783
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Hubert Hurkacz,Alexander Zverev,player2,top_10,0.3559133490686498,3.2,2.93,0.0921501706484642,0.2982456140350877,0.057667735033562,0.1389227170196794,False,1.0,-1.0,200.0,3.156,-1.0,0.12326252966065876
