tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2022-10-31,2022-11-02,Paris Masters,R32,Hard,4,Mikael Ymer,Felix Auger Aliassime,player1,top_10,0.2371501560329769,4.5,4.67,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.03640256959314769,0.21052631578947367,1.0555555555555556,0.026623840243503227,0.06717570214839608,0.05057519122608767,0.004798264439171148,,True,False,1.0,-1.0,-1.0
2022-10-31,2022-11-03,Paris Masters,R16,Hard,4,Grigor Dimitrov,Carlos Alcaraz,player2,top_10,0.3463348404474834,3.5,3.47,B365W/B365L,AvgW/AvgL,200.0,3.45,0.008645533141210304,0.27083333333333337,1.0549450549450547,0.07550150711415005,0.2121719415661919,0.1948551995438178,0.02121719415661919,,True,False,1.0,-1.0,-1.0
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Stefanos Tsitsipas,Tommy Paul,player1,top_10,0.7597039823310325,1.4,1.39,B365W/B365L,AvgW/AvgL,200.0,1.392,0.007194244604316502,0.6818181818181818,1.0476190476190477,0.07788580051285077,0.06358557526344549,0.0575079434047972,0.03974098453965344,,True,True,1.0,0.3999999999999999,0.3919999999999999
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Frances Tiafoe,Felix Auger Aliassime,player2,top_10,0.3857089888162373,2.75,2.85,B365W/B365L,AvgW/AvgL,200.0,2.715,-0.03508771929824561,0.3436754176610979,1.058080808080808,0.04203357115513939,0.06069971924465256,0.047199904636084145,0.008671388463521794,,True,False,1.0,-1.0,-1.0
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Holger Rune,Carlos Alcaraz,player2,top_10,0.44540597735662757,2.75,2.86,B365W/B365L,AvgW/AvgL,200.0,2.715,-0.038461538461538436,0.3436754176610979,1.058080808080808,0.10173055969552969,0.2248664377307258,0.20927722852324382,0.032123776818675114,,True,True,1.0,1.75,1.7149999999999999
2022-10-31,2022-11-05,Paris Masters,SF,Hard,4,Holger Rune,Felix Auger Aliassime,player2,top_10,0.45567153825611395,2.75,2.74,B365W/B365L,AvgW/AvgL,200.0,2.715,0.0036496350364962904,0.3436754176610979,1.058080808080808,0.11199612059501607,0.25309673020431334,0.23714822636534927,0.03615667574347333,,True,True,1.0,1.75,1.7149999999999999
2022-11-14,2022-11-14,Tour Finals,RR,Hard,1,Andrey Rublev,Daniil Medvedev,player2,top_10,0.35688683664114484,3.4,3.34,B365W/B365L,AvgW/AvgL,200.0,3.352,0.017964071856287456,0.28118393234672306,1.0459973463069439,0.07570290429442178,0.21341524457989247,0.19628467642111747,0.0222307546437388,,True,True,1.0,2.4,2.352
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Casper Ruud,Taylor Fritz,player1,top_10,0.5730681619015072,2.0,2.01,B365W/B365L,AvgW/AvgL,200.0,1.98,-0.004975124378109319,0.47368421052631576,1.0555555555555556,0.09938395137519146,0.14613632380301445,0.1346749605649843,0.03653408095075361,,True,True,1.0,1.0,0.98
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Felix Auger Aliassime,Rafael Nadal,player1,top_10,0.6979310312987479,1.61,1.6,B365W/B365L,AvgW/AvgL,200.0,1.5978,0.006250000000000089,0.588235294117647,1.0559006211180124,0.10969573718110093,0.12366896039098418,0.11515420180913949,0.05068400016023941,,True,True,1.0,0.6100000000000001,0.5978000000000001
2022-11-14,2022-11-19,Tour Finals,SF,Hard,1,Casper Ruud,Andrey Rublev,player1,top_10,0.4787476234163903,2.2,2.18,B365W/B365L,AvgW/AvgL,200.0,2.176,0.00917431192660545,0.43005181347150256,1.0569550930996714,0.04869580994488776,0.053244771516058775,0.041754828554065426,0.011092660732512243,,True,True,1.0,1.2000000000000002,1.1760000000000002
