tourney_name,surface,round,match_date,year,winner_name,loser_name,score,player_won,player_rank,opponent_rank,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,minutes,winner_name_norm,loser_name_norm,score_norm,match_key,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,winner_stats,loser_stats,winner_rank,loser_rank,dr,time,source,ta_stats_source,source_profile_players
US Open,Hard,Q2,2025-08-25,,Mitchell Krueger,Andrea Collarini,7-6(4) 7-5,,,,,,,,,,,,,,,,,,,,,1.18,0.027999999999999997,0.013999999999999999,0.653,0.7659999999999999,0.48,2.0,4.0,0.5,0.85,0.025,0.038,0.595,0.617,0.594,2.0,5.0,0.4,"{'ace_pct': 0.027999999999999997, 'df_pct': 0.013999999999999999, 'first_in_pct': 0.653, 'first_won_pct': 0.7659999999999999, 'second_won_pct': 0.48, 'bpsvd_pct': 0.5, 'bpsvd_num': 2, 'bpsvd_den': 4}","{'ace_pct': 0.025, 'df_pct': 0.038, 'first_in_pct': 0.595, 'first_won_pct': 0.617, 'second_won_pct': 0.594, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}",186.0,239.0,1.18,114.0,player_profile_classic,player_profile_classic,"['Andrea Collarini', 'Mitchell Krueger']"
US Open,Hard,Q2,2025-08-25,2025.0,Pablo Llamas Ruiz,Andres Martin,6-4 6-4,False,280.0,361.0,Andres Martin,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AndresMartin,,0.92,0.024,0.047,0.624,0.585,0.469,10.0,14.0,0.7142857142857143,122.0,PABLO LLAMAS RUIZ,ANDRES MARTIN,6-4 6-4,2025|2025-08-25|US Open|Q2|PABLO LLAMAS RUIZ|ANDRES MARTIN|6-4 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Shintaro Mochizuki,Roman Andres Burruchaga,6-4 1-6 6-4,,,,,,,,,,,,,,,,,,,,,0.95,0.027999999999999997,0.042,0.514,0.595,0.486,0.0,5.0,0.0,1.05,0.0,0.023,0.644,0.643,0.419,4.0,9.0,0.4444444444444444,"{'ace_pct': 0.027999999999999997, 'df_pct': 0.042, 'first_in_pct': 0.514, 'first_won_pct': 0.595, 'second_won_pct': 0.486, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 5}","{'ace_pct': 0.0, 'df_pct': 0.023, 'first_in_pct': 0.644, 'first_won_pct': 0.643, 'second_won_pct': 0.419, 'bpsvd_pct': 0.4444444444444444, 'bpsvd_num': 4, 'bpsvd_den': 9}",112.0,142.0,0.95,112.0,player_profile_classic,player_profile_classic,"['Roman Andres Burruchaga', 'Shintaro Mochizuki']"
US Open,Hard,Q2,2025-08-25,2025.0,Ugo Blanchet,Dmitry Popko,6-3 6-4,False,237.0,184.0,Dmitry Popko,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=DmitryPopko,,0.85,0.051,0.085,0.627,0.6759999999999999,0.364,2.0,5.0,0.4,90.0,UGO BLANCHET,DMITRY POPKO,6-3 6-4,2025|2025-08-25|US Open|Q2|UGO BLANCHET|DMITRY POPKO|6-3 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Yibing Wu,Luca Van Assche,6-3 6-3,True,211.0,204.0,Yibing Wu,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=YibingWu,,1.52,0.102,0.051,0.5589999999999999,0.7879999999999999,0.615,7.0,7.0,1.0,87.0,YIBING WU,LUCA VAN ASSCHE,6-3 6-3,2025|2025-08-25|US Open|Q2|YIBING WU|LUCA VAN ASSCHE|6-3 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Yibing Wu,Van Assche,6-3 6-3,False,204.0,211.0,Luca Van Assche,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LucaVanAssche,,0.66,0.015,0.091,0.455,0.667,0.47200000000000003,3.0,6.0,0.5,87.0,YIBING WU,VAN ASSCHE,6-3 6-3,2025|2025-08-25|US Open|Q2|YIBING WU|VAN ASSCHE|6-3 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Yuta Shimizu,Juan Manuel Cerundolo,7-6(5) 7-5,False,88.0,223.0,Juan Manuel Cerundolo,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JuanManuelCerundolo,,0.92,0.049,0.024,0.659,0.63,0.429,0.0,0.0,,118.0,YUTA SHIMIZU,JUAN MANUEL CERUNDOLO,7-6(5) 7-5,2025|2025-08-25|US Open|Q2|YUTA SHIMIZU|JUAN MANUEL CERUNDOLO|7-6(5) 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Zachary Svajda,Beibit Zhukayev,6-3 7-5,False,191.0,145.0,Beibit Zhukayev,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=BeibitZhukayev,,0.77,0.188,0.063,0.688,0.705,0.3,6.0,9.0,0.6666666666666666,84.0,ZACHARY SVAJDA,BEIBIT ZHUKAYEV,6-3 7-5,2025|2025-08-25|US Open|Q2|ZACHARY SVAJDA|BEIBIT ZHUKAYEV|6-3 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Zsombor Piros,Thiago Agustin Tirante,6-3 7-6(3),,,,,,,,,,,,,,,,,,,,,1.13,0.0,0.063,0.6459999999999999,0.706,0.5710000000000001,2.0,3.0,0.6666666666666666,0.89,0.092,0.031,0.569,0.649,0.5710000000000001,6.0,8.0,0.75,"{'ace_pct': 0.0, 'df_pct': 0.063, 'first_in_pct': 0.6459999999999999, 'first_won_pct': 0.706, 'second_won_pct': 0.5710000000000001, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 2, 'bpsvd_den': 3}","{'ace_pct': 0.092, 'df_pct': 0.031, 'first_in_pct': 0.569, 'first_won_pct': 0.649, 'second_won_pct': 0.5710000000000001, 'bpsvd_pct': 0.75, 'bpsvd_num': 6, 'bpsvd_den': 8}",156.0,115.0,1.13,110.0,player_profile_classic,player_profile_classic,"['Thiago Agustin Tirante', 'Zsombor Piros']"
US Open,Hard,Q3,2025-08-25,,Coleman Wong,Billy Harris,6-3 6-4,,,,,,,,,,,,,,,,,,,,,1.36,0.127,0.0,0.727,0.775,0.5329999999999999,2.0,3.0,0.6666666666666666,0.73,0.17,0.075,0.623,0.727,0.4,4.0,7.0,0.5714285714285714,"{'ace_pct': 0.127, 'df_pct': 0.0, 'first_in_pct': 0.727, 'first_won_pct': 0.775, 'second_won_pct': 0.5329999999999999, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 2, 'bpsvd_den': 3}","{'ace_pct': 0.17, 'df_pct': 0.075, 'first_in_pct': 0.623, 'first_won_pct': 0.727, 'second_won_pct': 0.4, 'bpsvd_pct': 0.5714285714285714, 'bpsvd_num': 4, 'bpsvd_den': 7}",173.0,151.0,1.36,77.0,player_profile_classic,player_profile_classic,"['Billy Harris', 'Coleman Wong']"
US Open,Hard,Q3,2025-08-25,2025.0,De Jong,Mitchell Krueger,6-4 6-1,True,83.0,186.0,Jesper De Jong,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JesperDeJong,,1.25,0.10300000000000001,0.034,0.483,0.7140000000000001,0.467,4.0,6.0,0.6666666666666666,86.0,DE JONG,MITCHELL KRUEGER,6-4 6-1,2025|2025-08-25|US Open|Q3|DE JONG|MITCHELL KRUEGER|6-4 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Dino Prizmic,Jason Kubler,6-3 4-6 6-1,True,124.0,195.0,Dino Prizmic,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=DinoPrizmic,,1.26,0.193,0.068,0.591,0.7879999999999999,0.389,9.0,12.0,0.75,143.0,DINO PRIZMIC,JASON KUBLER,6-3 4-6 6-1,2025|2025-08-25|US Open|Q3|DINO PRIZMIC|JASON KUBLER|6-3 4-6 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,,Federico Agustin Gomez,Hugo Grenier,6-7(5) 7-6(5) 6-2,,,,,,,,,,,,,,,,,,,,,1.09,0.040999999999999995,0.09,0.615,0.7070000000000001,0.426,11.0,16.0,0.6875,0.91,0.057,0.049,0.602,0.6890000000000001,0.36700000000000005,10.0,17.0,0.5882352941176471,"{'ace_pct': 0.040999999999999995, 'df_pct': 0.09, 'first_in_pct': 0.615, 'first_won_pct': 0.7070000000000001, 'second_won_pct': 0.426, 'bpsvd_pct': 0.6875, 'bpsvd_num': 11, 'bpsvd_den': 16}","{'ace_pct': 0.057, 'df_pct': 0.049, 'first_in_pct': 0.602, 'first_won_pct': 0.6890000000000001, 'second_won_pct': 0.36700000000000005, 'bpsvd_pct': 0.5882352941176471, 'bpsvd_num': 10, 'bpsvd_den': 17}",203.0,188.0,1.09,171.0,player_profile_classic,player_profile_classic,"['Federico Agustin Gomez', 'Hugo Grenier']"
US Open,Hard,Q3,2025-08-25,,Francesco Passaro,Henrique Rocha,7-5 6-3,,,,,,,,,,,,,,,,,,,,,1.33,0.059000000000000004,0.028999999999999998,0.647,0.795,0.542,1.0,1.0,1.0,0.75,0.047,0.141,0.375,0.917,0.425,2.0,4.0,0.5,"{'ace_pct': 0.059000000000000004, 'df_pct': 0.028999999999999998, 'first_in_pct': 0.647, 'first_won_pct': 0.795, 'second_won_pct': 0.542, 'bpsvd_pct': 1.0, 'bpsvd_num': 1, 'bpsvd_den': 1}","{'ace_pct': 0.047, 'df_pct': 0.141, 'first_in_pct': 0.375, 'first_won_pct': 0.917, 'second_won_pct': 0.425, 'bpsvd_pct': 0.5, 'bpsvd_num': 2, 'bpsvd_den': 4}",120.0,167.0,1.33,97.0,player_profile_classic,player_profile_classic,"['Francesco Passaro', 'Henrique Rocha']"
US Open,Hard,Q3,2025-08-25,,Ignacio Buse,Kimmer Coppejans,6-3 6-4,,,,,,,,,,,,,,,,,,,,,1.46,0.033,0.033,0.49200000000000005,0.9,0.484,0.0,1.0,0.0,0.69,0.076,0.045,0.545,0.722,0.33299999999999996,10.0,13.0,0.7692307692307693,"{'ace_pct': 0.033, 'df_pct': 0.033, 'first_in_pct': 0.49200000000000005, 'first_won_pct': 0.9, 'second_won_pct': 0.484, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 1}","{'ace_pct': 0.076, 'df_pct': 0.045, 'first_in_pct': 0.545, 'first_won_pct': 0.722, 'second_won_pct': 0.33299999999999996, 'bpsvd_pct': 0.7692307692307693, 'bpsvd_num': 10, 'bpsvd_den': 13}",135.0,193.0,1.46,94.0,player_profile_classic,player_profile_classic,"['Ignacio Buse', 'Kimmer Coppejans']"
US Open,Hard,Q3,2025-08-25,2025.0,Jan Lennard Struff,Arthur Cazaux,7-6(4) 6-3,False,79.0,144.0,Arthur Cazaux,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ArthurCazaux,,0.92,0.09,0.051,0.5,0.7440000000000001,0.436,7.0,10.0,0.7,107.0,JAN LENNARD STRUFF,ARTHUR CAZAUX,7-6(4) 6-3,2025|2025-08-25|US Open|Q3|JAN LENNARD STRUFF|ARTHUR CAZAUX|7-6(4) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Jerome Kym,Yibing Wu,6-3 6-2,False,211.0,175.0,Yibing Wu,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=YibingWu,,0.63,0.039,0.059000000000000004,0.667,0.588,0.353,4.0,8.0,0.5,66.0,JEROME KYM,YIBING WU,6-3 6-2,2025|2025-08-25|US Open|Q3|JEROME KYM|YIBING WU|6-3 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Jesper De Jong,Mitchell Krueger,6-4 6-1,False,186.0,83.0,Mitchell Krueger,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MitchellKrueger,,0.8,0.071,0.018000000000000002,0.607,0.5589999999999999,0.364,5.0,10.0,0.5,86.0,JESPER DE JONG,MITCHELL KRUEGER,6-4 6-1,2025|2025-08-25|US Open|Q3|JESPER DE JONG|MITCHELL KRUEGER|6-4 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,,Leandro Riedi,Garrett Johns,7-6(5) 6-4,,,,,,,,,,,,,,,,,,,,,1.08,0.127,0.013000000000000001,0.6709999999999999,0.792,0.5770000000000001,5.0,5.0,1.0,0.92,0.068,0.0,0.644,0.787,0.5379999999999999,4.0,5.0,0.8,"{'ace_pct': 0.127, 'df_pct': 0.013000000000000001, 'first_in_pct': 0.6709999999999999, 'first_won_pct': 0.792, 'second_won_pct': 0.5770000000000001, 'bpsvd_pct': 1.0, 'bpsvd_num': 5, 'bpsvd_den': 5}","{'ace_pct': 0.068, 'df_pct': 0.0, 'first_in_pct': 0.644, 'first_won_pct': 0.787, 'second_won_pct': 0.5379999999999999, 'bpsvd_pct': 0.8, 'bpsvd_num': 4, 'bpsvd_den': 5}",435.0,305.0,1.08,98.0,player_profile_classic,player_profile_classic,"['Garrett Johns', 'Leandro Riedi']"
US Open,Hard,Q3,2025-08-25,2025.0,Llamas Ruiz,Marco Trungelliti,3-6 6-1 6-2,True,361.0,183.0,Pablo Llamas Ruiz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=PabloLlamasRuiz,,1.86,0.05,0.033,0.617,0.757,0.7829999999999999,1.0,2.0,0.5,105.0,LLAMAS RUIZ,MARCO TRUNGELLITI,3-6 6-1 6-2,2025|2025-08-25|US Open|Q3|LLAMAS RUIZ|MARCO TRUNGELLITI|3-6 6-1 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Lloyd Harris,Daniel Merida Aguilar,6-1 7-6(2),True,353.0,170.0,Lloyd Harris,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LloydHarris,,2.03,0.222,0.111,0.444,1.0,0.6,0.0,1.0,0.0,73.0,LLOYD HARRIS,DANIEL MERIDA AGUILAR,6-1 7-6(2),2025|2025-08-25|US Open|Q3|LLOYD HARRIS|DANIEL MERIDA AGUILAR|6-1 7-6(2),,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Lloyd Harris,Merida Aguilar,6-1 7-6(2),False,170.0,353.0,Daniel Merida Aguilar,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=DanielMeridaAguilar,,0.49,0.0,0.017,0.75,0.556,0.5329999999999999,6.0,9.0,0.6666666666666666,73.0,LLOYD HARRIS,MERIDA AGUILAR,6-1 7-6(2),2025|2025-08-25|US Open|Q3|LLOYD HARRIS|MERIDA AGUILAR|6-1 7-6(2),,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Martin Damm,Yuta Shimizu,7-6(10) 6-4,True,431.0,223.0,Martin Damm,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MartinDamm,,1.29,0.13699999999999998,0.055,0.603,0.795,0.586,2.0,3.0,0.6666666666666666,98.0,MARTIN DAMM,YUTA SHIMIZU,7-6(10) 6-4,2025|2025-08-25|US Open|Q3|MARTIN DAMM|YUTA SHIMIZU|7-6(10) 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Pablo Llamas Ruiz,Marco Trungelliti,3-6 6-1 6-2,False,183.0,361.0,Marco Trungelliti,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MarcoTrungelliti,,0.54,0.06,0.133,0.578,0.708,0.371,5.0,9.0,0.5555555555555556,105.0,PABLO LLAMAS RUIZ,MARCO TRUNGELLITI,3-6 6-1 6-2,2025|2025-08-25|US Open|Q3|PABLO LLAMAS RUIZ|MARCO TRUNGELLITI|3-6 6-1 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,,Shintaro Mochizuki,Daniel Elahi Galan,6-4 6-4,,,,,,,,,,,,,,,,,,,,,1.18,0.08199999999999999,0.055,0.452,0.818,0.5,7.0,8.0,0.875,0.84,0.031,0.031,0.625,0.625,0.5,5.0,8.0,0.625,"{'ace_pct': 0.08199999999999999, 'df_pct': 0.055, 'first_in_pct': 0.452, 'first_won_pct': 0.818, 'second_won_pct': 0.5, 'bpsvd_pct': 0.875, 'bpsvd_num': 7, 'bpsvd_den': 8}","{'ace_pct': 0.031, 'df_pct': 0.031, 'first_in_pct': 0.625, 'first_won_pct': 0.625, 'second_won_pct': 0.5, 'bpsvd_pct': 0.625, 'bpsvd_num': 5, 'bpsvd_den': 8}",112.0,131.0,1.18,93.0,player_profile_classic,player_profile_classic,"['Daniel Elahi Galan', 'Shintaro Mochizuki']"
US Open,Hard,Q3,2025-08-25,2025.0,Zachary Svajda,Marc Andrea Huesler,6-3 6-2,False,227.0,145.0,Marc Andrea Huesler,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MarcAndreaHuesler,,0.79,0.064,0.085,0.617,0.655,0.33299999999999996,1.0,5.0,0.2,73.0,ZACHARY SVAJDA,MARC ANDREA HUESLER,6-3 6-2,2025|2025-08-25|US Open|Q3|ZACHARY SVAJDA|MARC ANDREA HUESLER|6-3 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q3,2025-08-25,2025.0,Zsombor Piros,James Duckworth,6-1 4-6 6-2,True,156.0,106.0,Zsombor Piros,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ZsomborPiros,,1.24,0.09,0.051,0.5770000000000001,0.711,0.485,4.0,7.0,0.5714285714285714,111.0,ZSOMBOR PIROS,JAMES DUCKWORTH,6-1 4-6 6-2,2025|2025-08-25|US Open|Q3|ZSOMBOR PIROS|JAMES DUCKWORTH|6-1 4-6 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,QF,2025-08-25,2025.0,Auger Aliassime,Alex De Minaur,4-6 7-6(7) 7-5 7-6(4),True,27.0,8.0,Felix Auger Aliassime,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=FelixAugerAliassime,(ch),1.08,0.149,0.07400000000000001,0.642,0.821,0.321,6.0,10.0,0.6,250.0,AUGER ALIASSIME,ALEX DE MINAUR,4-6 7-6(7) 7-5 7-6(4),2025|2025-08-25|US Open|QF|AUGER ALIASSIME|ALEX DE MINAUR|4-6 7-6(7) 7-5 7-6(4),,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,QF,2025-08-25,,Carlos Alcaraz,Jiri Lehecka,6-4 6-2 6-4,,,,,,,,,,,,,,,,,,,,,2.06,0.07,0.027999999999999997,0.634,0.8440000000000001,0.731,0.0,0.0,,0.48,0.047,0.047,0.64,0.6729999999999999,0.452,5.0,9.0,0.5555555555555556,"{'ace_pct': 0.07, 'df_pct': 0.027999999999999997, 'first_in_pct': 0.634, 'first_won_pct': 0.8440000000000001, 'second_won_pct': 0.731, 'bpsvd_num': 0, 'bpsvd_den': 0}","{'ace_pct': 0.047, 'df_pct': 0.047, 'first_in_pct': 0.64, 'first_won_pct': 0.6729999999999999, 'second_won_pct': 0.452, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}",2.0,21.0,2.06,116.0,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Jiri Lehecka']"
US Open,Hard,QF,2025-08-25,2025.0,Felix Auger Aliassime,De Minaur,4-6 7-6(7) 7-5 7-6(4),False,8.0,27.0,Alex De Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,(ch),0.93,0.049,0.067,0.423,0.768,0.5,5.0,9.0,0.5555555555555556,250.0,FELIX AUGER ALIASSIME,DE MINAUR,4-6 7-6(7) 7-5 7-6(4),2025|2025-08-25|US Open|QF|FELIX AUGER ALIASSIME|DE MINAUR|4-6 7-6(7) 7-5 7-6(4),,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,QF,2025-08-25,2025.0,Jannik Sinner,Lorenzo Musetti,6-1 6-4 6-2,False,10.0,1.0,Lorenzo Musetti,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LorenzoMusetti,(ch),0.57,0.03,0.015,0.621,0.732,0.32,1.0,6.0,0.16666666666666666,120.0,JANNIK SINNER,LORENZO MUSETTI,6-1 6-4 6-2,2025|2025-08-25|US Open|QF|JANNIK SINNER|LORENZO MUSETTI|6-1 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,QF,2025-08-25,,Novak Djokovic,Taylor Fritz,6-3 7-5 3-6 6-4,,,,,,,,,,,,,,,,,,,,,0.97,0.07200000000000001,0.057999999999999996,0.633,0.716,0.5489999999999999,11.0,13.0,0.8461538461538461,1.04,0.10300000000000001,0.043,0.564,0.818,0.47100000000000003,5.0,9.0,0.5555555555555556,"{'ace_pct': 0.07200000000000001, 'df_pct': 0.057999999999999996, 'first_in_pct': 0.633, 'first_won_pct': 0.716, 'second_won_pct': 0.5489999999999999, 'bpsvd_pct': 0.8461538461538461, 'bpsvd_num': 11, 'bpsvd_den': 13}","{'ace_pct': 0.10300000000000001, 'df_pct': 0.043, 'first_in_pct': 0.564, 'first_won_pct': 0.818, 'second_won_pct': 0.47100000000000003, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}",7.0,4.0,0.97,204.0,player_profile_classic,player_profile_classic,"['Novak Djokovic', 'Taylor Fritz']"
US Open,Hard,R128,2025-08-25,2025.0,Adam Walton,Ugo Humbert,6-4 7-6(4) 5-7 6-1,True,85.0,23.0,Adam Walton,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AdamWalton,,1.49,0.127,0.042,0.585,0.884,0.612,2.0,3.0,0.6666666666666666,174.0,ADAM WALTON,UGO HUMBERT,6-4 7-6(4) 5-7 6-1,2025|2025-08-25|US Open|R128|ADAM WALTON|UGO HUMBERT|6-4 7-6(4) 5-7 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,R128,2025-08-25,,Adrian Mannarino,Tallon Griekspoor,7-5 6-4 6-0,,,,,,,,,,,,,,,,,,,,,1.74,0.163,0.035,0.547,0.894,0.513,8.0,9.0,0.8888888888888888,0.58,0.141,0.10099999999999999,0.5760000000000001,0.7020000000000001,0.262,10.0,16.0,0.625,"{'ace_pct': 0.163, 'df_pct': 0.035, 'first_in_pct': 0.547, 'first_won_pct': 0.894, 'second_won_pct': 0.513, 'bpsvd_pct': 0.8888888888888888, 'bpsvd_num': 8, 'bpsvd_den': 9}","{'ace_pct': 0.141, 'df_pct': 0.10099999999999999, 'first_in_pct': 0.5760000000000001, 'first_won_pct': 0.7020000000000001, 'second_won_pct': 0.262, 'bpsvd_pct': 0.625, 'bpsvd_num': 10, 'bpsvd_den': 16}",77.0,30.0,1.74,146.0,player_profile_classic,player_profile_classic,"['Adrian Mannarino', 'Tallon Griekspoor']"
US Open,Hard,R128,2025-08-25,2025.0,Alejandro Davidovich Fokina,Alexander Shevchenko,6-1 6-1 6-2,False,91.0,18.0,Alexander Shevchenko,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexanderShevchenko,,0.51,0.016,0.032,0.452,0.5710000000000001,0.324,2.0,9.0,0.2222222222222222,86.0,ALEJANDRO DAVIDOVICH FOKINA,ALEXANDER SHEVCHENKO,6-1 6-1 6-2,2025|2025-08-25|US Open|R128|ALEJANDRO DAVIDOVICH FOKINA|ALEXANDER SHEVCHENKO|6-1 6-1 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,R128,2025-08-25,2025.0,Alex De Minaur,Christopher Oconnell,6-3 6-4 6-4,False,81.0,8.0,Christopher Oconnell,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ChristopherOconnell,,0.6,0.075,0.011000000000000001,0.645,0.733,0.455,8.0,11.0,0.7272727272727273,113.0,ALEX DE MINAUR,CHRISTOPHER OCONNELL,6-3 6-4 6-4,2025|2025-08-25|US Open|R128|ALEX DE MINAUR|CHRISTOPHER OCONNELL|6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,R128,2025-08-25,,Alexander Bublik,Marin Cilic,6-4 6-1 6-4,,,,,,,,,,,,,,,,,,,,,1.54,0.203,0.051,0.557,0.955,0.457,2.0,2.0,1.0,0.65,0.064,0.026000000000000002,0.5379999999999999,0.738,0.41700000000000004,5.0,9.0,0.5555555555555556,"{'ace_pct': 0.203, 'df_pct': 0.051, 'first_in_pct': 0.557, 'first_won_pct': 0.955, 'second_won_pct': 0.457, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.064, 'df_pct': 0.026000000000000002, 'first_in_pct': 0.5379999999999999, 'first_won_pct': 0.738, 'second_won_pct': 0.41700000000000004, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}",24.0,62.0,1.54,109.0,player_profile_classic,player_profile_classic,"['Alexander Bublik', 'Marin Cilic']"
US Open,Hard,R128,2025-08-25,,Alexander Zverev,Alejandro Tabilo,6-2 7-6(4) 6-4,,,,,,,,,,,,,,,,,,,,,1.21,0.09,0.03,0.66,0.8029999999999999,0.588,6.0,6.0,1.0,0.83,0.09300000000000001,0.023,0.616,0.792,0.485,2.0,5.0,0.4,"{'ace_pct': 0.09, 'df_pct': 0.03, 'first_in_pct': 0.66, 'first_won_pct': 0.8029999999999999, 'second_won_pct': 0.588, 'bpsvd_pct': 1.0, 'bpsvd_num': 6, 'bpsvd_den': 6}","{'ace_pct': 0.09300000000000001, 'df_pct': 0.023, 'first_in_pct': 0.616, 'first_won_pct': 0.792, 'second_won_pct': 0.485, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}",3.0,122.0,1.21,128.0,player_profile_classic,player_profile_classic,"['Alejandro Tabilo', 'Alexander Zverev']"
US Open,Hard,R128,2025-08-25,,Alexei Popyrin,Emil Ruusuvuori,6-3 6-4 7-6(3),,,,,,,,,,,,,,,,,,,,,1.69,0.22399999999999998,0.035,0.624,0.868,0.531,0.0,3.0,0.0,0.59,0.036000000000000004,0.08199999999999999,0.5820000000000001,0.6409999999999999,0.457,9.0,14.0,0.6428571428571429,"{'ace_pct': 0.22399999999999998, 'df_pct': 0.035, 'first_in_pct': 0.624, 'first_won_pct': 0.868, 'second_won_pct': 0.531, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 3}","{'ace_pct': 0.036000000000000004, 'df_pct': 0.08199999999999999, 'first_in_pct': 0.5820000000000001, 'first_won_pct': 0.6409999999999999, 'second_won_pct': 0.457, 'bpsvd_pct': 0.6428571428571429, 'bpsvd_num': 9, 'bpsvd_den': 14}",36.0,752.0,1.69,131.0,player_profile_classic,player_profile_classic,"['Alexei Popyrin', 'Emil Ruusuvuori']"
