tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit
2022-10-17,2022-10-22,Antwerp,SF,Hard,3,Felix Auger Aliassime,Richard Gasquet,player1,top_10,0.9457109712614745,1.16,1.17,-0.008547008547008517,0.8116883116883117,0.13402265957316284,0.09702472666331036,True,1.0,0.15999999999999992
2022-10-17,2022-10-23,Stockholm,F,Hard,3,Stefanos Tsitsipas,Holger Rune,player2,top_10,0.7812592934484843,1.36,1.36,0.0,0.7017543859649122,0.07950490748357208,0.06251263908993876,False,1.0,-1.0
2022-10-24,2022-10-24,Vienna,R32,Hard,3,Taylor Fritz,Yoshihito Nishioka,player1,top_10,0.7771802691566179,1.33,1.35,-0.014814814814814836,0.7188160676532769,0.058364201503340984,0.03364975797830183,True,1.0,0.33000000000000007
2022-10-24,2022-10-25,Basel,R32,Hard,3,Stan Wawrinka,Casper Ruud,player2,top_10,0.37734362111290976,2.75,2.67,0.029962546816479474,0.3436754176610979,0.03366820345181187,0.037694958060501826,True,1.0,1.75
2022-10-24,2022-10-26,Basel,R16,Hard,3,Botic Van De Zandschulp,Carlos Alcaraz,player1,top_10,0.27917660686624635,4.5,4.53,-0.0066225165562914245,0.21052631578947367,0.06865029107677267,0.2562947308981086,False,1.0,-1.0
2022-10-24,2022-10-26,Vienna,R32,Hard,3,Dennis Novak,Stefanos Tsitsipas,player2,top_10,0.13066189284420804,8.0,7.83,0.02171136653895278,0.11894273127753305,0.01171916156667499,0.04529514275366431,False,1.0,-1.0
2022-10-24,2022-10-26,Vienna,R16,Hard,3,Taylor Fritz,Denis Shapovalov,player1,top_10,0.6841505673909763,1.66,1.66,0.0,0.5699481865284974,0.11420238086247891,0.13568994186902067,False,1.0,-1.0
2022-10-24,2022-10-27,Vienna,R16,Hard,3,Grigor Dimitrov,Andrey Rublev,player2,top_10,0.29026301027336743,4.5,4.24,0.061320754716981174,0.21052631578947367,0.07973669448389376,0.3061835462301534,True,1.0,3.5
2022-10-24,2022-10-27,Vienna,R16,Hard,3,Daniil Medvedev,Dominic Thiem,player2,top_10,0.9088747897284857,1.28,1.27,0.007874015748031482,0.7455268389662029,0.1633479507622828,0.1633597308524617,True,1.0,0.28
2022-10-24,2022-10-28,Basel,QF,Hard,3,Alexander Bublik,Felix Auger Aliassime,player1,top_10,0.30806384971182604,4.0,3.77,0.0610079575596818,0.23809523809523808,0.06996861161658796,0.23225539884730417,False,1.0,-1.0
2022-10-24,2022-10-28,Basel,QF,Hard,3,Pablo Carreno Busta,Carlos Alcaraz,player2,top_10,0.364960976550722,4.0,3.76,0.06382978723404253,0.23809523809523808,0.12686573845548393,0.45984390620288806,False,1.0,-1.0
2022-10-24,2022-10-28,Vienna,QF,Hard,3,Jannik Sinner,Daniil Medvedev,player2,top_10,0.45711523078266914,3.0,2.96,0.013513513513513598,0.3181818181818181,0.13893341260085101,0.3713456923480074,False,1.0,-1.0
2022-10-24,2022-10-29,Basel,SF,Hard,3,Felix Auger Aliassime,Carlos Alcaraz,player2,top_10,0.49687362024770276,2.1,2.02,0.03960396039603964,0.450261780104712,0.046611840142990746,0.043434602520175836,True,1.0,1.1
2022-10-24,2022-10-29,Vienna,SF,Hard,3,Grigor Dimitrov,Daniil Medvedev,player2,top_10,0.2701223335114371,5.0,5.19,-0.036608863198458685,0.1883116883116883,0.08181064519974882,0.35061166755718554,False,1.0,-1.0
2022-10-31,2022-10-31,Paris Masters,R64,Hard,4,Lorenzo Musetti,Marin Cilic,player1,other,0.42085632916021143,2.5,2.53,-0.011857707509881354,0.3796526054590571,0.04120372370115433,0.05214082290052857,True,1.0,1.5
2022-10-31,2022-11-01,Paris Masters,R64,Hard,4,Hubert Hurkacz,Adrian Mannarino,player1,top_10,0.8724043563426277,1.22,1.22,0.0,0.7801801801801801,0.0922241761624476,0.06433331473800577,True,1.0,0.21999999999999997
2022-10-31,2022-11-01,Paris Masters,R32,Hard,4,John Isner,Andrey Rublev,player1,top_10,0.3144816002267093,3.4,3.28,0.03658536585365857,0.28118393234672306,0.033297667879986226,0.06923744077081151,False,1.0,-1.0
2022-10-31,2022-11-02,Paris Masters,R32,Hard,4,Mikael Ymer,Felix Auger Aliassime,player1,top_10,0.2371501560329769,4.5,4.67,-0.03640256959314769,0.21052631578947367,0.026623840243503227,0.06717570214839608,False,1.0,-1.0
2022-10-31,2022-11-03,Paris Masters,R16,Hard,4,Grigor Dimitrov,Carlos Alcaraz,player2,top_10,0.3463348404474834,3.5,3.47,0.008645533141210304,0.27083333333333337,0.07550150711415005,0.2121719415661919,False,1.0,-1.0
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Stefanos Tsitsipas,Tommy Paul,player1,top_10,0.7597039823310325,1.4,1.39,0.007194244604316502,0.6818181818181818,0.07788580051285077,0.06358557526344549,True,1.0,0.3999999999999999
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Frances Tiafoe,Felix Auger Aliassime,player2,top_10,0.3857089888162373,2.75,2.85,-0.03508771929824561,0.3436754176610979,0.04203357115513939,0.06069971924465256,False,1.0,-1.0
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Holger Rune,Carlos Alcaraz,player2,top_10,0.44540597735662757,2.75,2.86,-0.038461538461538436,0.3436754176610979,0.10173055969552969,0.2248664377307258,True,1.0,1.75
2022-10-31,2022-11-05,Paris Masters,SF,Hard,4,Holger Rune,Felix Auger Aliassime,player2,top_10,0.45567153825611395,2.75,2.74,0.0036496350364962904,0.3436754176610979,0.11199612059501607,0.25309673020431334,True,1.0,1.75
2022-11-14,2022-11-14,Tour Finals,RR,Hard,1,Andrey Rublev,Daniil Medvedev,player2,top_10,0.35688683664114484,3.4,3.34,0.017964071856287456,0.28118393234672306,0.07570290429442178,0.21341524457989247,True,1.0,2.4
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Casper Ruud,Taylor Fritz,player1,top_10,0.5730681619015072,2.0,2.01,-0.004975124378109319,0.47368421052631576,0.09938395137519146,0.14613632380301445,True,1.0,1.0
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Felix Auger Aliassime,Rafael Nadal,player1,top_10,0.6979310312987479,1.61,1.6,0.006250000000000089,0.588235294117647,0.10969573718110093,0.12366896039098418,True,1.0,0.6100000000000001
2022-11-14,2022-11-19,Tour Finals,SF,Hard,1,Casper Ruud,Andrey Rublev,player1,top_10,0.4787476234163903,2.2,2.18,0.00917431192660545,0.43005181347150256,0.04869580994488776,0.053244771516058775,True,1.0,1.2000000000000002
2023-01-02,2023-01-02,Adelaide 1,R32,Hard,3,Alexei Popyrin,Felix Auger Aliassime,player2,top_10,0.18185352263621568,6.5,6.04,0.07615894039735105,0.14586070959264127,0.035992813043574406,0.18204789713540204,True,1.0,5.5
2023-01-02,2023-01-03,Adelaide 1,R32,Hard,3,Andrey Rublev,Roberto Bautista Agut,player2,top_10,0.7596979670876913,1.4,1.46,-0.04109589041095896,0.6818181818181818,0.07787978526950956,0.0635771539227678,False,1.0,-1.0
2023-01-02,2023-01-03,Adelaide 1,R32,Hard,3,Daniil Medvedev,Lorenzo Sonego,player2,top_10,0.98,1.11,1.12,-0.008928571428571397,0.8541392904073586,0.1258607095926414,0.08780000000000007,True,1.0,0.1100000000000001
2023-01-02,2023-01-04,Adelaide 1,R16,Hard,3,Daniil Medvedev,Miomir Kecmanovic,player1,top_10,0.9348290053414416,1.14,1.16,-0.017241379310344862,0.8283132530120482,0.10651575232939348,0.06570506608924337,True,1.0,0.1399999999999999
2023-01-02,2023-01-07,Adelaide 1,SF,Hard,3,Novak Djokovic,Daniil Medvedev,player1,top_10,0.7842836893835112,1.53,1.54,-0.006493506493506551,0.6203473945409429,0.16393629484256833,0.1999540447567722,True,1.0,0.53
2023-01-09,2023-01-11,Auckland,R16,Hard,3,Casper Ruud,Laslo Djere,player2,top_10,0.8860448653971483,1.17,1.18,-0.008474576271186418,0.8103727714748785,0.07567209392226981,0.03667249251466348,False,1.0,-1.0
2023-01-09,2023-01-11,Adelaide 2,R16,Hard,3,Thanasi Kokkinakis,Andrey Rublev,player1,top_10,0.3167553136018854,3.4,3.28,0.03658536585365857,0.28118393234672306,0.03557138125516235,0.0769680662464104,True,1.0,2.4
2023-01-16,2023-01-16,Australian Open,R128,Hard,5,Stefanos Tsitsipas,Quentin Halys,player2,top_10,0.952687023615342,1.14,1.14,0.0,0.8283132530120482,0.1243737706032938,0.08606320692148975,True,1.0,0.1399999999999999
2023-01-16,2023-01-16,Australian Open,R128,Hard,5,Alex Molcan,Stan Wawrinka,player2,other,0.2789690863284766,3.75,3.7,0.013513513513513375,0.25595238095238093,0.02301670537609568,0.04613407373178724,True,1.0,2.75
2023-01-16,2023-01-17,Australian Open,R128,Hard,5,Casper Ruud,Tomas Machac,player2,top_10,0.9342920776632994,1.17,1.17,0.0,0.8103727714748785,0.12391930618842084,0.09312173086606018,True,1.0,0.16999999999999993
2023-01-16,2023-01-18,Australian Open,R128,Hard,5,Fabio Fognini,Thanasi Kokkinakis,player2,other,0.21024956276023166,5.0,5.0,0.0,0.18962722852512157,0.02062233423511009,0.05124781380115828,False,1.0,-1.0
2023-01-16,2023-01-19,Australian Open,R64,Hard,5,Maxime Cressy,Holger Rune,player1,top_10,0.2073748225722405,5.0,5.01,-0.001996007984031878,0.18962722852512157,0.017747594047118925,0.03687411286120246,False,1.0,-1.0
2023-01-16,2023-01-20,Australian Open,R32,Hard,5,Stefanos Tsitsipas,Tallon Griekspoor,player1,top_10,0.9498535002331709,1.1,1.09,0.00917431192660545,0.8641975308641975,0.08565596936897346,0.04483885025648812,True,1.0,0.10000000000000009
2023-01-16,2023-01-20,Australian Open,R32,Hard,5,Francisco Cerundolo,Felix Auger Aliassime,player2,top_10,0.20136384707708355,6.5,7.38,-0.1192411924119241,0.14586070959264127,0.05550313748444227,0.30886500600104294,False,1.0,-1.0
2023-01-16,2023-01-21,Australian Open,R32,Hard,5,Novak Djokovic,Grigor Dimitrov,player1,top_10,0.8694772438186983,1.2,1.2,0.0,0.7894736842105263,0.08000355960817196,0.043372692582437894,True,1.0,0.19999999999999996
2023-01-16,2023-01-22,Australian Open,R16,Hard,5,Yoshihito Nishioka,Karen Khachanov,player1,other,0.3721965998935982,3.0,2.86,0.04895104895104896,0.3181818181818181,0.05401478171178009,0.11658979968079464,False,1.0,-1.0
2023-01-16,2023-01-22,Australian Open,R16,Hard,5,Jiri Lehecka,Felix Auger Aliassime,player1,top_10,0.31776456062907243,4.5,4.34,0.03686635944700467,0.21052631578947367,0.10723824483959876,0.42994052283082596,True,1.0,3.5
2023-01-16,2023-01-23,Australian Open,R16,Hard,5,Alex De Minaur,Novak Djokovic,player2,top_10,0.23069356268983376,4.5,4.4,0.022727272727272707,0.21052631578947367,0.020167246900360092,0.038121032104251884,False,1.0,-1.0
2023-01-16,2023-01-29,Australian Open,F,Hard,5,Novak Djokovic,Stefanos Tsitsipas,player1,top_10,0.9285975859836444,1.2,1.2,0.0,0.7999999999999999,0.12859758598364446,0.11431710318037322,True,1.0,0.19999999999999996
2023-02-06,2023-02-10,Montpellier,QF,Hard,3,Holger Rune,Gregoire Barrere,player1,top_10,0.9225985842147719,1.2,1.18,0.016949152542372836,0.7894736842105263,0.1331249000042456,0.10711830105772627,True,1.0,0.19999999999999996
2023-02-06,2023-02-10,Dallas,R16,Hard,3,Taylor Fritz,Jack Sock,player2,top_10,0.9369506792403415,1.11,1.13,-0.017699115044247593,0.8541392904073586,0.08281138883298289,0.04001525395677913,True,1.0,0.1100000000000001
2023-02-06,2023-02-11,Montpellier,SF,Hard,3,Maxime Cressy,Holger Rune,player1,top_10,0.34121392177165394,4.0,4.05,-0.012345679012345623,0.23809523809523808,0.10311868367641586,0.36485568708661575,True,1.0,3.0
2023-02-13,2023-02-14,Rotterdam,R32,Hard,3,Lorenzo Sonego,Felix Auger Aliassime,player2,top_10,0.3265979238198242,3.75,3.41,0.0997067448680351,0.25595238095238093,0.07064554286744329,0.22474221432434083,False,1.0,-1.0
2023-02-13,2023-02-14,Rotterdam,R32,Hard,3,Emil Ruusuvuori,Stefanos Tsitsipas,player2,top_10,0.20399777088488602,5.5,5.33,0.031894934333958735,0.1716867469879518,0.032311023896934216,0.12198773986687306,False,1.0,-1.0
2023-02-13,2023-02-16,Rotterdam,R16,Hard,3,Jannik Sinner,Stefanos Tsitsipas,player2,top_10,0.4814126359223967,2.2,2.16,0.0185185185185186,0.43152454780361754,0.04988808811877915,0.05910779902927277,True,1.0,1.2000000000000002
2023-02-13,2023-02-16,Buenos Aires,R16,Clay,3,Laslo Djere,Carlos Alcaraz,player1,top_10,0.277424306028348,4.0,3.76,0.06382978723404253,0.23809523809523808,0.03932906793310992,0.109697224113392,False,1.0,-1.0
2023-02-13,2023-02-17,Rotterdam,QF,Hard,3,Felix Auger Aliassime,Daniil Medvedev,player2,top_10,0.5148994973767691,2.2,2.26,-0.0265486725663715,0.43152454780361754,0.08337494957315156,0.1327788942288921,False,1.0,-1.0
2023-02-13,2023-02-18,Delray Beach,QF,Hard,3,Taylor Fritz,Adrian Mannarino,player2,top_10,0.8628970222517276,1.22,1.25,-0.02400000000000002,0.7801801801801801,0.0827168420715475,0.052734367147107636,True,1.0,0.21999999999999997
2023-02-13,2023-02-18,Buenos Aires,SF,Clay,3,Carlos Alcaraz,Bernabe Zapata Miralles,player1,top_10,0.98,1.11,1.11,0.0,0.8541392904073586,0.1258607095926414,0.08780000000000007,True,1.0,0.1100000000000001
2023-02-13,2023-02-19,Delray Beach,F,Hard,3,Taylor Fritz,Miomir Kecmanovic,player2,top_10,0.8370446197887589,1.29,1.29,0.0,0.744047619047619,0.09299700074113992,0.079787559527499,True,1.0,0.29000000000000004
2023-02-13,2023-02-19,Buenos Aires,F,Clay,3,Cameron Norrie,Carlos Alcaraz,player1,top_10,0.2720247025343591,5.0,4.96,0.008064516129032251,0.18962722852512157,0.08239747400923755,0.36012351267179565,False,1.0,-1.0
2023-02-20,2023-02-22,Doha,R16,Hard,3,Jason Kubler,Felix Auger Aliassime,player2,top_10,0.25379499939498873,5.0,4.86,0.028806584362139898,0.18962722852512157,0.06416777086986716,0.26897499697494365,False,1.0,-1.0
2023-02-20,2023-02-23,Rio De Janeiro,R16,Clay,3,Carlos Alcaraz,Fabio Fognini,player1,top_10,0.98,1.06,1.06,0.0,0.9041591320072333,0.07584086799276668,0.038800000000000036,True,1.0,0.06000000000000005
2023-02-20,2023-02-24,Rio De Janeiro,QF,Clay,3,Carlos Alcaraz,Dusan Lajovic,player1,top_10,0.98,1.13,1.13,0.0,0.8415147265077139,0.13848527349228612,0.10739999999999988,True,1.0,0.1299999999999999
2023-02-20,2023-02-25,Rio De Janeiro,SF,Clay,3,Nicolas Jarry,Carlos Alcaraz,player1,top_10,0.2810417054659857,4.5,4.5,0.0,0.21052631578947367,0.07051538967651205,0.26468767459693576,False,1.0,-1.0
2023-02-20,2023-02-26,Rio De Janeiro,F,Clay,3,Cameron Norrie,Carlos Alcaraz,player1,top_10,0.28427445901453474,4.33,4.47,-0.031319910514541305,0.2198198198198198,0.06445463919471495,0.2309084075329354,True,1.0,3.33
2023-02-27,2023-02-28,Dubai,R32,Hard,3,Felix Auger Aliassime,Maxime Cressy,player1,top_10,0.8945458805074614,1.3,1.31,-0.007633587786259555,0.7291666666666667,0.16537921384079468,0.16290964465969987,True,1.0,0.30000000000000004
2023-02-27,2023-02-28,Acapulco,R32,Hard,3,Taylor Fritz,John Isner,player1,top_10,0.9289681741477176,1.29,1.27,0.015748031496062964,0.744047619047619,0.18492055510009864,0.1983689446505557,True,1.0,0.29000000000000004
2023-02-27,2023-03-01,Dubai,R16,Hard,3,Andrey Rublev,Alejandro Davidovich Fokina,player1,top_10,0.7934022729009846,1.3,1.32,-0.015151515151515138,0.7291666666666667,0.0642356062343179,0.03142295477128007,True,1.0,0.30000000000000004
2023-02-27,2023-03-01,Dubai,R16,Hard,3,Tallon Griekspoor,Novak Djokovic,player2,top_10,0.20220322591659035,10.0,8.87,0.12739571589627974,0.09584086799276674,0.1063623579238236,1.0220322591659032,False,1.0,-1.0
2023-02-27,2023-03-02,Dubai,QF,Hard,3,Andrey Rublev,Botic Van De Zandschulp,player2,top_10,0.7931592283730169,1.4,1.39,0.007194244604316502,0.6818181818181818,0.11134104655483512,0.11042291972222357,True,1.0,0.3999999999999999
2023-02-27,2023-03-02,Dubai,QF,Hard,3,Daniil Medvedev,Borna Coric,player2,top_10,0.8656117456852461,1.2,1.19,0.008403361344537785,0.7894736842105263,0.0761380614747198,0.03873409482229531,True,1.0,0.19999999999999996
2023-02-27,2023-03-02,Acapulco,R16,Hard,3,Taro Daniel,Casper Ruud,player2,top_10,0.3538088264300441,3.5,3.39,0.032448377581120846,0.27083333333333337,0.0829754930967107,0.23833089250515427,True,1.0,2.5
2023-02-27,2023-03-02,Acapulco,R16,Hard,3,Taylor Fritz,Denis Shapovalov,player1,top_10,0.7363154423424505,1.62,1.61,0.006211180124223503,0.586734693877551,0.14958074846489955,0.19283101659476987,True,1.0,0.6200000000000001
2023-02-27,2023-03-03,Dubai,SF,Hard,3,Novak Djokovic,Daniil Medvedev,player2,top_10,0.7674604753407607,1.44,1.44,0.0,0.6563245823389022,0.11113589300185844,0.10514308449069532,False,1.0,-1.0
2023-02-27,2023-03-03,Acapulco,QF,Hard,3,Matteo Berrettini,Holger Rune,player1,top_10,0.5682421986276572,2.0,1.99,0.005025125628140614,0.47368421052631576,0.09455798810134147,0.13648439725531447,False,1.0,-1.0
2023-02-27,2023-03-03,Acapulco,QF,Hard,3,Frances Tiafoe,Taylor Fritz,player2,top_10,0.38686371254917995,2.75,2.59,0.061776061776061875,0.3436754176610979,0.04318829488808207,0.06387520951024483,False,1.0,-1.0
2023-02-27,2023-03-04,Dubai,F,Hard,3,Daniil Medvedev,Andrey Rublev,player1,top_10,0.8695312421824912,1.22,1.23,-0.008130081300813052,0.7801801801801801,0.08935106200231113,0.060828115462639276,True,1.0,0.21999999999999997
2023-03-06,2023-03-10,Indian Wells Masters,R64,Hard,4,Jordan Thompson,Stefanos Tsitsipas,player2,top_10,0.1894301130680448,5.5,5.29,0.03969754253308122,0.1716867469879518,0.017743366080092998,0.04186562187424647,True,1.0,4.5
2023-03-06,2023-03-10,Indian Wells Masters,R64,Hard,4,Diego Schwartzman,Casper Ruud,player1,top_10,0.3611195057650475,4.0,3.72,0.07526881720430101,0.23809523809523808,0.1230242676698094,0.4444780230601898,False,1.0,-1.0
2023-03-06,2023-03-11,Indian Wells Masters,R64,Hard,4,Andrey Rublev,Jiri Lehecka,player2,top_10,0.7314694956513141,1.44,1.46,-0.013698630136986356,0.6563245823389022,0.07514491331241191,0.05331607373789232,True,1.0,0.43999999999999995
2023-03-06,2023-03-11,Indian Wells Masters,R64,Hard,4,Daniil Medvedev,Brandon Nakashima,player1,top_10,0.9765983572831134,1.1,1.09,0.00917431192660545,0.8641975308641975,0.11240082641891591,0.07425819301142482,True,1.0,0.10000000000000009
2023-03-06,2023-03-12,Indian Wells Masters,R64,Hard,4,Thanasi Kokkinakis,Carlos Alcaraz,player1,top_10,0.3109670114161818,3.4,3.28,0.03658536585365857,0.28118393234672306,0.029783079069458762,0.05728783881501809,False,1.0,-1.0
2023-03-06,2023-03-12,Indian Wells Masters,R32,Hard,4,Cristian Garin,Casper Ruud,player2,top_10,0.3555274496510752,4.33,4.05,0.06913580246913598,0.2198198198198198,0.1357076298312554,0.5394338569891557,True,1.0,3.33
2023-03-06,2023-03-13,Indian Wells Masters,R32,Hard,4,Holger Rune,Stan Wawrinka,player2,top_10,0.8626082845087444,1.22,1.25,-0.02400000000000002,0.7801801801801801,0.08242810432856429,0.052382107100668124,False,1.0,-1.0
2023-03-06,2023-03-13,Indian Wells Masters,R32,Hard,4,Sebastian Baez,Taylor Fritz,player1,top_10,0.21479396049008978,6.5,6.4,0.015625,0.14586070959264127,0.0689332508974485,0.3961607431855837,False,1.0,-1.0
2023-03-06,2023-03-14,Indian Wells Masters,R16,Hard,4,Marton Fucsovics,Taylor Fritz,player2,top_10,0.2522090055676659,4.5,4.19,0.07398568019093066,0.21052631578947367,0.04168268977819223,0.1349405250544965,False,1.0,-1.0
2023-03-06,2023-03-15,Indian Wells Masters,R16,Hard,4,Felix Auger Aliassime,Tommy Paul,player1,top_10,0.6097604109768099,1.8,1.84,-0.021739130434782594,0.5263157894736842,0.0834446215031257,0.0975687397582578,True,1.0,0.8
2023-03-06,2023-03-17,Indian Wells Masters,QF,Hard,4,Carlos Alcaraz,Felix Auger Aliassime,player1,top_10,0.7588291806739513,1.36,1.37,-0.007299270072992692,0.7017543859649122,0.05707479470903909,0.032007685716573864,True,1.0,0.3600000000000001
2023-03-06,2023-03-18,Indian Wells Masters,SF,Hard,4,Frances Tiafoe,Daniil Medvedev,player1,top_10,0.3303221811447991,4.0,4.18,-0.04306220095693769,0.23809523809523808,0.09222694304956103,0.32128872457919644,False,1.0,-1.0
2023-03-06,2023-03-18,Indian Wells Masters,SF,Hard,4,Carlos Alcaraz,Jannik Sinner,player1,top_10,0.6849780050543584,1.53,1.57,-0.02547770700636942,0.6203473945409429,0.06463061051341545,0.04801634773316832,True,1.0,0.53
2023-03-06,2023-03-19,Indian Wells Masters,F,Hard,4,Carlos Alcaraz,Daniil Medvedev,player1,top_10,0.6919197593098267,1.73,1.78,-0.028089887640449507,0.5483028720626633,0.14361688724716348,0.1970211836060003,True,1.0,0.73
2023-03-20,2023-03-24,Miami Masters,R64,Hard,4,Ilya Ivashka,Casper Ruud,player2,top_10,0.3896096313201137,3.0,2.87,0.04529616724738683,0.3181818181818181,0.0714278131382956,0.16882889396034118,False,1.0,-1.0
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Richard Gasquet,Stefanos Tsitsipas,player2,top_10,0.2074710972866739,5.0,4.75,0.05263157894736836,0.18962722852512157,0.017843868761552334,0.0373554864333695,False,1.0,-1.0
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Thiago Monteiro,Felix Auger Aliassime,player2,top_10,0.1977473031980712,9.0,8.92,0.008968609865470878,0.10625620655412116,0.09149109664395005,0.7797257287826409,False,1.0,-1.0
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Thanasi Kokkinakis,Hubert Hurkacz,player1,top_10,0.3526009190986835,3.5,3.43,0.020408163265306145,0.27083333333333337,0.08176758576535015,0.23410321684539237,False,1.0,-1.0
2023-03-20,2023-03-26,Miami Masters,R32,Hard,4,Andrey Rublev,Miomir Kecmanovic,player2,top_10,0.8703332578266165,1.22,1.22,0.0,0.7801801801801801,0.09015307764643643,0.06180657454847213,True,1.0,0.21999999999999997
2023-03-20,2023-03-26,Miami Masters,R32,Hard,4,Taylor Fritz,Denis Shapovalov,player2,top_10,0.7954758833664343,1.36,1.34,0.014925373134328401,0.7017543859649122,0.09372149740152202,0.08184720137835066,True,1.0,0.3600000000000001
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Alex Molcan,Daniil Medvedev,player1,top_10,0.1447949834939917,11.0,11.12,-0.010791366906474753,0.08713692946058092,0.057658054033410774,0.5927448184339086,False,1.0,-1.0
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Grigor Dimitrov,Jannik Sinner,player1,other,0.27097261093829494,4.33,4.17,0.0383693045563549,0.2198198198198198,0.05115279111847515,0.17331140536281708,False,1.0,-1.0
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Casper Ruud,Botic Van De Zandschulp,player2,top_10,0.8195205992053961,1.3,1.32,-0.015151515151515138,0.7291666666666667,0.09035393253872936,0.06537677896701496,False,1.0,-1.0
2023-03-20,2023-03-29,Miami Masters,R16,Hard,4,Quentin Halys,Daniil Medvedev,player1,top_10,0.13226474241876815,9.0,8.27,0.08827085852478844,0.10625620655412116,0.026008535864646992,0.19038268176891338,False,1.0,-1.0
2023-03-20,2023-03-31,Miami Masters,SF,Hard,4,Daniil Medvedev,Karen Khachanov,player1,top_10,0.8823259959479869,1.2,1.2,0.0,0.7894736842105263,0.09285231173746056,0.05879119513758421,True,1.0,0.19999999999999996
2023-03-20,2023-04-02,Miami Masters,F,Hard,4,Jannik Sinner,Daniil Medvedev,player1,top_10,0.5580519502959729,1.91,1.93,-0.010362694300518172,0.5,0.058051950295972876,0.06587922506530819,False,1.0,-1.0
2023-04-03,2023-04-07,Estoril,QF,Clay,3,Sebastian Baez,Casper Ruud,player1,top_10,0.39158725989015714,2.75,2.8,-0.017857142857142794,0.3436754176610979,0.047911842229059254,0.07686496469793203,False,1.0,-1.0
2023-04-10,2023-04-11,Monte Carlo Masters,R32,Clay,4,Stefanos Tsitsipas,Benjamin Bonzi,player2,top_10,0.9071510003016352,1.17,1.13,0.03539823008849563,0.8103727714748785,0.09677822882675668,0.06136667035291313,True,1.0,0.16999999999999993
2023-04-10,2023-04-11,Monte Carlo Masters,R32,Clay,4,Jaume Munar,Andrey Rublev,player2,top_10,0.24603254639234173,4.5,4.56,-0.013157894736842035,0.21052631578947367,0.03550623060286806,0.10714645876553786,False,1.0,-1.0
2023-04-10,2023-04-12,Monte Carlo Masters,R32,Clay,4,Taylor Fritz,Stan Wawrinka,player2,top_10,0.7012568048468688,1.5,1.49,0.006711409395973256,0.6368038740920097,0.06445293075485914,0.05188520727030321,True,1.0,0.5
2023-04-10,2023-04-12,Monte Carlo Masters,R32,Clay,4,Casper Ruud,Botic Van De Zandschulp,player2,top_10,0.8640255601531146,1.2,1.21,-0.008264462809917328,0.7894736842105263,0.07455187594258827,0.03683067218373748,True,1.0,0.19999999999999996
2023-04-10,2023-04-12,Monte Carlo Masters,R32,Clay,4,Dominic Thiem,Holger Rune,player2,top_10,0.5181540595239273,2.75,2.69,0.02230483271375472,0.3436754176610979,0.17447864186282946,0.42492366369080026,False,1.0,-1.0
2023-04-10,2023-04-12,Monte Carlo Masters,R32,Clay,4,Lorenzo Sonego,Daniil Medvedev,player1,top_10,0.45575551400212466,3.4,3.36,0.011904761904761862,0.28118393234672306,0.1745715816554016,0.5495687476072239,False,1.0,-1.0
2023-04-10,2023-04-12,Monte Carlo Masters,R32,Clay,4,Jannik Sinner,Diego Schwartzman,player1,top_10,0.98,1.11,1.12,-0.008928571428571397,0.8541392904073586,0.1258607095926414,0.08780000000000007,True,1.0,0.1100000000000001
2023-04-10,2023-04-13,Monte Carlo Masters,R16,Clay,4,Casper Ruud,Jan Lennard Struff,player2,top_10,0.7999287543891493,1.3,1.32,-0.015151515151515138,0.7291666666666667,0.0707620877224826,0.03990738070589417,False,1.0,-1.0
2023-04-10,2023-04-13,Monte Carlo Masters,R16,Clay,4,Andrey Rublev,Karen Khachanov,player2,top_10,0.5519206459156818,1.91,1.84,0.0380434782608694,0.5,0.051920645915681796,0.05416843369895219,True,1.0,0.9099999999999999
2023-04-10,2023-04-13,Monte Carlo Masters,R16,Clay,4,Matteo Berrettini,Holger Rune,player1,top_10,0.3890933188590468,2.75,2.77,-0.0072202166064981865,0.3436754176610979,0.04541790119794892,0.0700066268623788,False,1.0,-1.0
2023-04-10,2023-04-13,Monte Carlo Masters,R16,Clay,4,Lorenzo Musetti,Novak Djokovic,player2,top_10,0.35649437241419935,5.0,5.06,-0.011857707509881354,0.18962722852512157,0.16686714388907778,0.7824718620709967,True,1.0,4.0
2023-04-10,2023-04-14,Monte Carlo Masters,QF,Clay,4,Jan Lennard Struff,Andrey Rublev,player1,top_10,0.37994569543888534,3.0,2.85,0.05263157894736836,0.3181818181818181,0.06176387725706722,0.13983708631665603,False,1.0,-1.0
